,Is_Resigning,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee.Source,cluster
1838,2,25,4,240,4,5,3,2,3,2,46,2,2,9,3,4,5744,26959,5,3,11,3,4,0,6,1,3,6,4,0,3,3,9
1839,2,25,4,240,4,5,3,3,3,2,46,2,2,9,3,4,5744,17759,1,3,11,3,4,3,6,1,3,6,4,0,3,3,8
1840,2,25,4,240,4,5,3,2,3,2,46,2,2,9,3,4,5744,21030,5,3,11,3,4,0,6,1,3,6,4,0,3,3,9
1841,1,52,4,699,3,1,4,2,1,2,42,2,2,9,3,4,5744,26959,1,3,11,3,4,0,6,1,3,6,4,0,3,3,9
1842,1,52,4,699,3,1,4,2,1,2,42,2,2,9,3,4,5744,26959,4,3,11,3,4,0,6,1,3,6,4,0,3,3,9
1843,1,25,4,1280,3,7,1,4,4,2,64,2,1,8,4,2,2889,26897,1,1,11,3,3,2,2,2,3,2,2,2,1,2,9
1844,2,35,4,556,3,23,2,2,1,2,42,2,1,8,4,2,2889,26897,1,1,11,3,3,2,2,2,3,2,2,2,1,2,9
1845,1,25,4,1280,3,7,1,3,4,2,64,2,1,8,4,2,2889,26897,3,1,11,3,3,2,2,2,3,2,2,2,1,2,9
1846,2,35,4,556,3,23,2,5,1,2,42,2,1,8,4,2,2889,26897,4,1,11,3,3,2,2,2,3,2,2,2,1,2,9
1847,1,25,4,1280,3,7,1,4,4,2,64,2,1,8,4,2,2889,17881,1,1,11,3,3,3,2,2,3,2,2,2,1,2,8
1848,1,25,4,1280,3,7,1,3,4,2,64,2,1,8,4,2,2889,20978,3,1,11,3,3,2,2,2,3,2,2,2,1,2,9
1849,2,35,4,556,3,23,2,2,1,2,42,2,1,8,4,2,2889,26897,1,1,11,3,3,2,2,2,3,2,2,2,1,2,9
1850,2,35,4,556,3,23,2,5,1,2,42,2,1,8,4,2,2889,26897,4,1,11,3,3,2,2,2,3,2,2,2,1,2,9
1851,2,35,4,556,3,23,2,2,1,2,42,2,1,8,4,2,2889,26897,1,1,11,3,3,2,2,2,3,2,2,2,1,2,9
1852,1,25,4,1280,3,7,1,3,4,2,64,2,1,8,4,2,2889,26897,3,1,11,3,3,2,2,2,3,2,2,2,1,2,9
1853,2,35,4,556,3,23,2,5,1,2,42,2,1,8,4,2,2889,26897,4,1,11,3,3,2,2,2,3,2,2,2,1,2,9
1854,1,25,4,1280,3,7,1,4,4,2,64,2,1,8,4,2,2889,17881,1,1,11,3,3,3,2,2,3,2,2,2,1,2,8
1855,1,25,4,1280,3,7,1,3,4,2,64,2,1,8,4,2,2889,20978,3,1,11,3,3,2,2,2,3,2,2,2,1,2,9
1856,2,35,4,556,3,23,2,2,1,2,42,2,1,8,4,2,2889,26897,1,1,11,3,3,2,2,2,3,2,2,2,1,2,9
1857,2,35,4,556,3,23,2,5,1,2,42,2,1,8,4,2,2889,26897,4,1,11,3,3,2,2,2,3,2,2,2,1,2,9
1858,1,22,4,534,3,15,3,4,2,1,59,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,9
1859,1,37,4,290,3,21,3,2,1,1,42,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,9
1860,1,22,4,534,3,15,3,4,2,1,59,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,9
1861,1,37,4,290,3,21,3,5,1,1,42,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,9
1862,1,22,4,534,3,15,3,4,4,1,59,3,1,3,4,4,2871,9125,1,1,15,3,3,0,1,5,3,0,0,0,0,4,4
1863,1,22,4,534,3,15,3,4,4,1,59,3,1,3,4,4,2871,10558,1,1,15,3,3,0,1,5,3,0,0,0,0,4,4
1864,1,37,4,290,3,21,6,2,1,1,42,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,9
1865,1,37,4,290,3,21,3,5,1,1,42,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,9
1866,1,37,4,290,3,21,3,2,1,1,42,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,9
1867,1,22,4,534,3,15,3,4,2,1,59,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,9
1868,1,37,4,290,3,21,3,5,1,1,42,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,9
1869,1,22,4,534,3,15,3,4,4,1,59,3,1,3,4,4,2871,9125,1,1,15,3,3,0,1,5,3,0,0,0,0,4,4
1870,1,22,4,534,3,15,3,4,4,1,59,3,1,3,4,4,2871,10558,1,1,15,3,3,0,1,5,3,0,0,0,0,4,4
1871,1,37,4,290,3,21,3,2,1,1,42,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,9
1872,1,37,4,290,3,21,3,5,1,1,42,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,9
1873,1,51,3,1456,2,1,4,4,1,1,30,2,3,1,1,4,7484,25796,3,1,20,3,3,0,23,1,2,13,12,12,8,10,9
1874,1,38,4,1261,3,2,4,2,1,1,42,2,3,1,1,4,7484,25796,3,1,20,3,3,0,23,1,2,13,12,12,8,10,9
1875,1,51,3,1456,3,1,4,1,1,1,30,2,3,1,1,4,7484,25796,0,1,20,4,3,0,23,1,2,13,12,12,8,10,9
1876,1,38,4,1261,3,2,4,2,1,1,42,2,3,1,1,4,7484,25796,0,1,20,3,3,0,23,1,2,13,12,12,8,10,9
1877,1,38,4,1261,3,2,4,2,1,1,42,2,3,1,1,4,7484,25796,3,1,20,4,3,0,23,1,2,13,12,12,8,10,9
1878,1,38,4,1261,3,2,4,2,1,1,42,2,3,1,1,4,7484,25796,0,1,20,4,3,0,23,1,2,13,12,12,8,10,9
1879,1,51,3,1456,3,1,4,4,1,1,30,2,3,1,1,4,7484,25796,3,1,20,4,3,0,23,1,2,13,12,12,8,10,9
1880,1,51,3,1456,3,1,4,1,1,1,30,2,3,1,1,4,7484,25796,0,1,20,4,3,0,23,1,2,13,12,12,8,10,9
1881,1,38,4,1261,3,2,4,2,1,1,42,2,3,1,1,4,7484,25796,3,1,20,3,3,0,23,1,2,13,12,12,8,10,9
1882,1,51,3,1456,3,1,4,1,1,1,30,2,3,1,1,4,7484,25796,0,1,20,4,3,0,23,1,2,13,12,12,8,10,9
1883,1,38,4,1261,3,2,4,2,1,1,42,2,3,1,1,4,7484,25796,0,1,20,3,3,0,23,1,2,13,12,12,8,10,9
1884,1,38,4,1261,3,2,4,2,1,1,42,2,3,1,1,4,7484,25796,3,1,20,4,3,0,23,1,2,13,12,12,8,10,9
1885,1,38,4,1261,3,2,4,2,1,1,42,2,3,1,1,4,7484,25796,0,1,20,4,3,0,23,1,2,13,12,12,8,10,9
1886,1,51,3,1456,3,1,4,4,1,1,30,2,3,1,1,4,7484,25796,3,1,20,4,3,0,23,1,2,13,12,12,8,10,9
1887,1,51,3,1456,3,1,4,1,1,1,30,2,3,1,1,4,7484,25796,0,1,20,4,3,0,23,1,2,13,12,12,8,10,9
1888,2,34,3,658,3,7,3,2,1,2,66,1,2,3,3,4,6074,22887,1,3,24,3,4,0,9,3,3,9,7,0,6,6,9
1889,1,49,1,1002,3,18,4,2,1,2,42,1,2,3,3,4,6074,22887,1,3,24,3,4,0,9,3,3,9,7,0,6,6,9
1890,2,34,3,658,3,7,3,3,1,2,66,1,2,3,3,4,6074,22887,1,3,24,3,4,0,9,3,3,9,7,0,6,6,9
1891,1,49,1,1002,3,18,4,4,1,2,42,1,2,3,3,4,6074,22887,1,3,24,3,4,0,9,3,3,9,7,0,6,6,9
1892,2,34,3,658,3,7,3,2,1,2,66,1,2,3,3,4,6074,22887,1,3,24,4,4,0,9,3,3,9,7,0,6,6,9
1893,2,34,3,658,3,7,3,3,1,2,66,1,2,3,3,4,6074,22887,1,3,24,4,4,0,9,3,3,9,7,0,6,6,9
1894,1,49,1,1002,3,18,4,2,1,2,42,1,2,3,3,4,6074,22887,1,3,24,4,4,0,9,3,3,9,7,0,6,6,9
1895,1,49,1,1002,3,18,4,4,1,2,42,1,2,3,3,4,6074,22887,1,3,24,4,4,0,9,3,3,9,7,0,6,6,9
1896,2,34,3,658,3,7,3,2,1,2,66,1,2,3,3,4,6074,22887,1,3,24,3,4,0,9,3,3,9,7,0,6,6,9
1897,1,49,1,1002,3,18,4,2,1,2,42,1,2,3,3,4,6074,22887,1,3,24,3,4,0,9,3,3,9,7,0,6,6,9
1898,2,34,3,658,3,7,3,3,1,2,66,1,2,3,3,4,6074,22887,1,3,24,3,4,0,9,3,3,9,7,0,6,6,9
1899,1,49,1,1002,3,18,4,4,1,2,42,1,2,3,3,4,6074,22887,1,3,24,3,4,0,9,3,3,9,7,0,6,6,9
1900,2,34,3,658,3,7,3,2,1,2,66,1,2,3,3,4,6074,22887,1,3,24,4,4,0,9,3,3,9,7,0,6,6,9
1901,2,34,3,658,3,7,3,3,1,2,66,1,2,3,3,4,6074,22887,1,3,24,4,4,0,9,3,3,9,7,0,6,6,9
1902,1,49,1,1002,3,18,4,2,1,2,42,1,2,3,3,4,6074,22887,1,3,24,4,4,0,9,3,3,9,7,0,6,6,9
1903,1,49,1,1002,3,18,4,4,1,2,42,1,2,3,3,4,6074,22887,1,3,24,4,4,0,9,3,3,9,7,0,6,6,9
1904,1,54,1,142,1,26,3,1,4,1,30,4,4,4,4,4,17328,13871,2,3,12,3,3,0,23,3,3,5,3,4,4,8,6
1905,1,22,4,1136,3,5,3,2,1,1,42,4,4,4,4,4,17328,13871,2,3,12,3,3,0,23,3,3,5,3,4,4,8,6
1906,1,22,4,1136,3,5,3,2,1,1,42,4,4,4,4,4,17328,13871,1,3,12,3,3,0,23,3,3,5,3,4,4,8,6
1907,1,54,1,142,1,26,3,6,4,1,30,4,4,4,4,4,17328,13871,1,3,12,3,3,0,23,3,3,5,3,4,4,8,6
1908,1,22,4,1136,3,5,3,2,4,1,42,4,4,4,4,4,17328,9732,2,3,12,3,3,0,23,3,3,5,3,4,4,8,6
1909,1,22,4,1136,3,5,3,2,4,1,42,4,4,4,4,4,17328,10778,1,3,12,3,3,0,23,3,3,5,3,4,4,8,6
1910,1,54,1,142,1,26,3,1,4,1,30,4,4,4,4,4,17328,13871,2,3,12,3,3,0,23,3,3,5,3,4,4,8,6
1911,1,54,1,142,1,26,3,1,4,1,30,4,4,4,4,4,17328,13871,2,3,12,3,3,0,23,3,3,5,3,4,4,8,6
1912,1,22,4,1136,3,5,3,2,1,1,42,4,4,4,4,4,17328,13871,2,3,12,3,3,0,23,3,3,5,3,4,4,8,6
1913,1,22,4,1136,3,5,3,2,1,1,42,4,4,4,4,4,17328,13871,1,3,12,3,3,0,23,3,3,5,3,4,4,8,6
1914,1,54,1,142,1,26,3,6,4,1,30,4,4,4,4,4,17328,13871,1,3,12,3,3,0,23,3,3,5,3,4,4,8,6
1915,1,22,4,1136,3,5,3,2,4,1,42,4,4,4,4,4,17328,9732,2,3,12,3,3,0,23,3,3,5,3,4,4,8,6
1916,1,22,4,1136,3,5,3,2,4,1,42,4,4,4,4,4,17328,10778,1,3,12,3,3,0,23,3,3,5,3,4,4,8,6
1917,1,54,1,142,1,26,3,1,4,1,30,4,4,4,4,4,17328,13871,2,3,12,3,3,0,23,3,3,5,3,4,4,8,6
1918,1,24,4,1127,3,18,1,2,2,2,52,3,1,3,3,2,2774,13257,0,1,12,3,3,1,6,2,3,5,3,1,2,1,4
1919,1,40,1,1151,3,9,5,2,1,2,42,3,1,3,3,2,2774,13257,0,1,12,3,3,1,6,2,3,5,3,1,2,1,4
1920,1,40,1,1151,3,9,5,4,1,2,42,3,1,3,3,2,2774,13257,1,1,12,4,3,1,6,2,3,5,3,1,2,1,4
1921,1,24,4,1127,3,18,1,4,2,2,52,3,1,3,3,2,2774,13257,1,1,12,3,3,1,6,2,3,5,3,1,2,1,4
1922,1,24,4,1127,3,18,1,2,2,2,52,3,1,3,3,4,2774,13782,0,1,12,3,3,1,6,2,3,5,3,1,2,5,4
1923,1,24,4,1127,3,18,1,4,2,2,52,3,1,3,3,2,2774,16092,1,1,12,3,3,2,6,2,3,5,3,1,2,1,8
1924,1,40,1,1151,3,9,5,2,1,2,42,3,1,3,3,2,2774,13257,0,1,12,3,3,1,6,2,3,5,3,1,2,1,4
1925,1,40,1,1151,3,9,5,4,1,2,42,3,1,3,3,2,2774,13257,1,1,12,3,3,1,6,2,3,5,3,1,2,1,4
1926,1,24,4,1127,3,18,1,2,2,2,52,3,1,3,3,2,2774,13257,0,1,12,3,3,1,6,2,3,5,3,1,2,1,4
1927,1,40,1,1151,3,9,5,2,1,2,42,3,1,3,3,2,2774,13257,0,1,12,3,3,1,6,2,3,5,3,1,2,1,4
1928,1,40,1,1151,3,9,5,4,1,2,42,3,1,3,3,2,2774,13257,1,1,12,4,3,1,6,2,3,5,3,1,2,1,4
1929,1,24,4,1127,3,18,1,4,2,2,52,3,1,3,3,2,2774,13257,1,1,12,3,3,1,6,2,3,5,3,1,2,1,4
1930,1,24,4,1127,3,18,1,2,2,2,52,3,1,3,3,4,2774,13782,0,1,12,3,3,1,6,2,3,5,3,1,2,5,4
1931,1,24,4,1127,3,18,1,4,2,2,52,3,1,3,3,2,2774,16092,1,1,12,3,3,2,6,2,3,5,3,1,2,1,8
1932,1,40,1,1151,3,9,5,2,1,2,42,3,2,3,3,2,2774,13257,0,1,12,3,3,1,6,2,3,5,3,1,2,1,4
1933,1,40,1,1151,3,9,5,4,1,2,42,3,1,3,3,2,2774,13257,1,1,12,3,3,1,6,2,3,5,3,1,2,1,4
1934,1,34,4,1031,3,6,4,2,3,1,45,2,2,8,2,1,4505,15000,6,1,15,3,3,1,12,3,3,1,0,0,0,3,8
1935,1,30,1,829,3,1,1,2,1,1,42,2,2,8,2,1,4505,15000,6,1,15,3,3,1,12,3,3,1,0,0,0,3,8
1936,1,30,1,829,3,1,1,2,1,1,42,2,2,8,2,1,4505,15000,2,1,15,3,3,1,12,3,3,1,0,0,0,3,8
1937,1,34,4,1031,3,6,4,3,3,1,45,2,2,8,2,1,4505,15000,3,1,15,3,3,1,12,3,3,1,0,0,0,3,8
1938,1,30,1,829,3,1,1,2,1,1,42,2,2,8,2,1,4505,15000,6,1,15,3,3,1,12,3,3,1,0,0,0,3,8
1939,1,30,1,829,3,1,1,2,1,1,42,2,2,8,2,1,4505,15000,2,1,15,3,3,1,12,3,3,1,0,0,0,10,8
1940,1,34,4,1031,3,6,4,2,3,1,45,2,2,8,2,1,4505,15000,6,1,15,3,3,1,12,3,3,1,0,0,0,3,8
1941,1,34,4,1031,3,6,4,3,3,1,45,2,2,8,2,1,4505,15000,3,1,15,3,3,1,12,3,3,1,0,0,0,3,8
1942,1,34,4,1031,3,6,4,2,3,1,45,2,2,8,2,1,4505,15000,6,1,15,3,3,1,12,3,3,1,0,0,0,3,8
1943,1,30,1,829,3,1,1,2,1,1,42,2,2,8,2,1,4505,15000,6,1,15,3,3,1,12,3,3,1,0,0,0,3,8
1944,1,30,1,829,3,1,1,2,1,1,42,2,2,8,2,1,4505,15000,2,1,15,3,3,1,12,3,3,1,0,0,0,3,8
1945,1,34,4,1031,3,6,4,3,3,1,45,2,2,8,2,1,4505,15000,3,1,15,3,3,1,12,3,3,1,0,0,0,3,8
1946,1,30,1,829,3,1,1,2,1,1,42,2,2,8,2,1,4505,15000,6,1,15,3,3,1,12,3,3,1,0,0,0,3,8
1947,1,30,1,829,3,1,1,2,1,1,42,2,2,8,2,1,4505,15000,2,1,15,3,3,1,12,3,3,1,0,0,0,10,8
1948,1,34,4,1031,3,6,4,2,3,1,45,2,2,8,2,1,4505,15000,6,1,15,3,3,1,12,3,3,1,0,0,0,3,8
1949,1,34,4,1031,3,6,4,3,3,1,45,2,2,8,2,1,4505,15000,3,1,15,3,3,1,12,3,3,1,0,0,0,3,8
1950,1,37,4,1189,4,3,3,2,3,2,87,3,3,9,4,4,7428,14506,2,1,12,4,1,0,12,3,3,5,3,1,3,2,3
1951,1,27,3,1242,4,20,3,2,1,2,42,3,3,9,4,4,7428,14506,2,1,12,3,1,0,12,3,3,5,3,1,3,2,3
1952,1,37,4,1189,4,3,3,2,3,2,87,3,3,9,4,4,7428,14506,4,1,12,3,1,0,12,3,3,5,3,1,3,2,3
1953,1,27,3,1242,4,20,3,4,1,2,42,3,3,9,4,4,7428,14506,7,1,12,3,1,0,12,3,3,5,3,1,3,2,3
1954,1,27,3,1242,4,20,3,2,1,2,42,3,3,9,4,4,7428,14506,2,1,12,3,1,0,12,3,3,5,3,1,3,10,3
1955,1,27,3,1242,4,20,3,4,1,2,42,3,3,9,4,4,7428,14506,7,1,12,3,1,0,12,3,3,5,3,1,3,4,3
1956,1,37,4,1189,4,3,3,2,3,2,87,3,3,9,4,4,7428,14506,2,1,12,3,1,0,12,3,3,5,3,1,3,2,3
1957,1,37,4,1189,4,3,3,2,3,2,87,3,3,9,4,4,7428,14506,4,1,12,3,1,0,12,3,3,5,3,1,3,2,3
1958,1,37,4,1189,4,3,3,2,3,2,87,3,3,9,4,4,7428,14506,2,1,12,4,1,0,12,3,3,5,3,1,3,2,3
1959,1,27,3,1242,4,20,3,2,1,2,42,3,3,9,4,4,7428,14506,2,1,12,3,1,0,12,3,3,5,3,1,3,2,3
1960,1,37,4,1189,4,3,3,2,3,2,87,3,3,9,4,4,7428,14506,4,1,12,3,1,0,12,3,3,5,3,1,3,2,3
1961,1,27,3,1242,4,20,3,4,1,2,42,3,3,9,4,4,7428,14506,7,1,12,3,1,0,12,3,3,5,3,1,3,2,3
1962,1,27,3,1242,4,20,3,2,1,2,42,3,3,9,4,4,7428,14506,2,1,12,3,1,0,12,3,3,5,3,1,3,10,3
1963,1,27,3,1242,4,20,3,4,1,2,42,3,3,9,4,4,7428,14506,7,1,12,3,1,0,12,3,3,5,3,1,3,4,3
1964,1,37,4,1189,4,3,3,2,3,2,87,3,3,9,4,4,7428,14506,2,1,12,3,1,0,12,3,3,5,3,1,3,2,3
1965,1,37,4,1189,4,3,3,2,3,2,87,3,3,9,4,4,7428,14506,4,1,12,3,1,0,12,3,3,5,3,1,3,2,3
1966,1,34,4,1354,3,5,3,4,3,1,45,2,3,4,1,4,11631,5615,2,1,12,3,4,0,14,6,3,11,10,5,8,4,7
1967,1,51,4,1469,3,8,4,2,1,1,42,2,3,4,1,4,11631,5615,2,1,12,3,4,0,14,6,3,11,10,5,8,4,7
1968,1,34,4,1354,3,5,3,2,3,1,45,2,3,4,1,4,11631,5615,1,1,12,3,4,0,14,6,3,11,10,5,8,4,7
1969,1,51,4,1469,3,8,4,4,1,1,42,2,3,4,1,4,11631,5615,1,1,12,3,4,0,14,6,3,11,10,5,8,4,7
1970,1,36,4,1354,3,5,3,4,3,1,45,2,3,4,1,4,11631,5615,2,1,12,3,4,0,14,6,3,11,10,5,8,4,7
1971,1,34,4,1354,3,5,3,2,3,1,45,2,3,4,1,4,11631,5615,1,1,12,3,4,0,14,6,3,11,10,5,8,4,7
1972,1,51,4,1469,3,8,4,2,1,1,42,2,3,4,1,4,11631,5615,2,1,12,3,4,0,14,6,3,11,10,5,8,4,7
1973,1,51,4,1469,3,8,4,4,1,1,42,2,3,4,1,4,11631,5615,1,1,12,3,4,0,14,6,3,11,10,5,8,4,7
1974,1,34,4,1354,3,5,3,4,3,1,45,2,3,4,1,4,11631,5615,2,1,12,3,4,0,14,6,3,11,10,5,8,4,7
1975,1,51,4,1469,3,8,4,2,1,1,42,2,3,4,1,4,11631,5615,2,1,12,3,4,0,14,6,3,11,10,5,8,4,7
1976,1,34,4,1354,3,5,3,2,3,1,45,2,3,4,1,4,11631,5615,1,1,12,3,4,0,14,6,3,11,10,5,8,4,7
1977,1,51,4,1469,3,8,4,4,1,1,42,2,3,4,1,4,11631,5615,1,1,12,3,4,0,14,6,3,11,10,5,8,4,7
1978,1,34,4,1354,3,5,3,4,3,1,45,2,3,4,1,4,11631,5615,2,1,12,3,4,0,14,6,3,11,10,5,8,4,7
1979,1,34,4,1354,3,5,3,2,3,1,45,2,3,4,1,4,11631,5615,1,1,12,3,4,0,14,6,3,11,10,5,8,4,7
1980,1,51,4,1469,3,8,4,2,1,1,42,2,3,4,1,4,11631,5615,2,1,12,3,4,0,14,6,3,11,10,5,8,4,7
1981,1,51,4,1469,3,8,4,4,1,1,42,2,3,4,1,4,11631,5615,1,1,12,3,4,0,14,6,3,11,10,5,8,4,7
1982,1,36,3,1467,4,11,2,6,2,1,92,3,3,9,4,2,9738,22952,0,1,14,3,3,1,10,6,3,9,7,2,8,10,5
1983,1,41,4,896,4,6,3,2,1,1,42,3,3,9,4,2,9738,22952,0,1,14,3,3,1,10,6,3,9,7,2,8,10,5
1984,1,41,4,896,4,6,3,3,1,1,42,3,3,9,4,2,9738,22952,5,1,14,3,3,1,10,6,3,9,7,2,8,10,5
1985,1,36,3,1467,4,11,2,4,2,1,92,3,3,9,4,2,9738,22952,6,1,14,3,3,1,10,6,3,9,7,2,8,10,5
1986,1,36,3,1467,4,11,2,6,2,1,92,3,3,9,4,2,9738,22952,0,1,14,3,3,1,10,6,3,9,7,2,8,10,5
1987,1,36,3,1467,4,11,2,4,2,1,92,3,3,9,4,2,9738,22952,6,1,14,3,3,1,10,6,3,9,7,2,8,10,5
1988,1,41,4,896,4,6,3,2,1,1,42,3,3,9,4,2,9738,22952,0,1,14,3,3,1,10,6,3,9,7,2,8,10,5
1989,1,41,4,896,4,6,3,3,1,1,42,3,3,9,4,2,9738,22952,5,1,14,3,3,1,10,6,3,9,7,2,8,10,5
1990,1,36,3,1467,4,11,2,6,2,1,92,3,3,9,4,2,9738,22952,0,1,14,3,3,1,10,6,3,9,7,2,8,10,5
1991,1,41,4,896,4,6,3,2,1,1,42,3,3,9,4,2,9738,22952,0,1,14,3,3,1,10,6,3,9,7,2,8,10,5
1992,1,41,4,896,4,6,3,3,1,1,42,3,3,9,4,2,9738,22952,5,1,14,3,3,1,10,6,3,9,7,2,8,10,5
1993,1,36,3,1467,4,11,2,4,2,1,92,2,2,2,4,2,5204,7790,8,1,11,3,4,1,1,2,3,1,0,0,0,10,1
1994,1,36,3,1467,4,11,2,6,2,1,92,3,3,9,4,2,9738,22952,0,1,14,3,3,1,10,6,3,9,7,2,8,10,5
1995,1,36,3,1467,4,11,2,4,2,1,92,3,3,9,4,2,9738,22952,6,1,14,3,3,1,10,6,3,9,7,2,8,10,5
1996,1,41,4,896,4,6,3,2,1,1,42,3,3,9,4,2,9738,22952,0,1,14,3,3,1,10,6,3,9,7,2,8,10,5
1997,1,41,4,896,4,6,3,3,1,1,42,3,3,9,4,2,9738,22952,5,1,14,3,3,1,10,6,3,9,7,2,8,10,5
1998,1,36,4,922,3,3,2,2,1,1,39,3,1,3,4,1,2835,2561,5,1,22,3,1,1,7,2,3,1,0,0,0,2,1
1999,1,36,4,1396,3,5,2,2,1,1,42,3,1,3,4,1,2835,2561,5,1,22,3,1,1,7,2,3,1,0,0,0,2,1
2000,1,36,4,922,3,3,2,2,1,1,39,3,1,3,4,1,2835,2561,1,1,22,3,1,1,7,2,3,1,0,0,0,2,1
2001,1,36,4,1396,3,5,2,2,1,1,42,3,1,3,4,1,2835,2561,1,1,22,3,1,1,7,2,3,1,0,0,0,2,1
2002,1,36,4,922,3,3,2,2,1,1,39,3,1,3,4,1,2835,2561,5,1,22,4,1,1,7,2,3,1,0,0,0,2,1
2003,1,36,4,1396,3,5,2,2,1,1,42,3,1,3,4,1,2835,2561,5,1,22,4,1,1,7,2,3,1,0,0,0,2,1
2004,1,36,4,922,3,3,2,2,1,1,39,3,1,3,4,1,2835,2561,1,1,22,4,1,1,7,2,3,1,0,0,0,2,1
2005,1,36,4,1396,3,5,2,2,1,1,42,3,1,3,4,1,2835,2561,1,1,22,4,1,1,7,2,3,1,0,0,0,2,1
2006,1,36,4,922,3,3,2,2,1,1,39,3,1,3,4,1,2835,2561,5,1,22,3,1,1,7,2,3,1,0,0,0,2,1
2007,1,36,4,1396,3,5,2,2,1,1,42,3,1,3,4,1,2835,2561,5,1,22,3,1,1,7,2,3,1,0,0,0,2,1
2008,1,36,4,922,3,3,2,2,1,1,39,3,1,3,4,1,2835,2561,1,1,22,3,1,1,7,2,3,1,0,0,0,2,1
2009,1,36,4,1396,3,5,2,2,1,1,42,3,1,3,4,1,2835,2561,1,1,22,3,1,1,7,2,3,1,0,0,0,2,1
2010,1,36,4,922,3,3,2,2,1,1,39,3,1,3,4,1,2835,2561,5,1,22,4,1,1,7,2,3,1,0,0,0,2,1
2011,1,36,4,1396,3,5,2,2,1,1,42,3,1,3,4,1,2835,2561,5,1,22,4,1,1,7,2,3,1,0,0,0,2,1
2012,1,36,4,922,3,3,2,2,1,1,39,3,1,3,4,1,2835,2561,1,1,22,4,1,1,7,2,3,1,0,0,0,2,1
2013,1,36,4,1396,3,5,2,2,1,1,42,3,1,3,4,1,2835,2561,1,1,22,4,1,1,7,2,3,1,0,0,0,2,1
2014,1,43,3,394,4,26,2,2,3,2,92,3,4,4,4,2,16959,19494,1,3,12,3,4,2,25,3,4,25,12,4,12,2,2
2015,1,38,4,119,4,3,3,2,1,2,42,3,4,4,4,2,16959,19494,1,3,12,3,4,2,25,3,4,25,12,4,12,2,2
2016,1,38,4,119,4,3,3,2,1,2,42,3,4,4,4,2,16959,19494,1,3,12,3,4,2,25,3,4,25,12,4,12,2,2
2017,1,43,3,394,4,26,2,6,3,2,92,3,4,4,4,2,16959,19494,1,3,12,4,4,2,25,3,4,25,12,4,12,2,2
2018,1,38,4,119,4,3,3,2,1,2,42,3,4,4,4,2,16959,19494,1,3,12,3,4,2,25,3,4,25,12,4,12,2,2
2019,1,38,4,119,4,3,3,2,1,2,42,3,4,4,4,2,16959,19494,1,3,12,3,4,2,25,3,4,25,12,4,12,2,2
2020,1,43,3,394,4,26,2,2,3,2,92,3,4,4,4,2,16959,19494,1,3,12,3,4,2,25,3,4,25,12,4,12,2,2
2021,1,43,3,394,4,26,2,6,3,2,92,3,4,4,4,2,16959,19494,1,3,12,3,4,2,25,3,4,25,12,4,12,2,2
2022,1,43,3,394,4,26,2,2,3,2,92,3,4,4,4,2,16959,19494,1,3,12,3,4,2,25,3,4,25,12,4,12,2,2
2023,1,38,4,119,4,3,3,2,1,2,42,3,4,4,4,2,16959,19494,1,3,12,3,4,2,25,3,4,25,12,4,12,2,2
2024,1,38,4,119,4,3,3,2,1,2,42,3,4,4,4,2,16959,19494,1,3,12,3,4,2,25,3,4,25,12,4,12,2,2
2025,1,43,3,394,4,26,2,6,3,2,92,3,4,4,4,2,16959,19494,1,3,12,4,4,2,25,3,4,25,12,4,12,2,2
2026,1,38,4,119,4,3,3,2,1,2,42,3,4,4,4,2,16959,19494,1,3,12,3,4,2,25,3,4,25,12,4,12,2,2
2027,1,38,4,119,4,3,3,2,1,2,42,3,4,4,4,2,16959,19494,1,3,12,3,4,2,25,3,4,25,12,4,12,2,2
2028,1,43,3,394,4,26,2,2,3,2,92,3,4,4,4,2,16959,19494,1,3,12,3,4,2,25,3,4,25,12,4,12,2,2
