,Is_Resigning,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee.Source,cluster
1790,1,37,1,1040,3,2,2,2,3,2,100,2,2,1,4,1,5163,15850,0,1,14,3,4,1,17,2,4,1,0,0,0,2,1
1791,2,19,4,303,3,2,3,2,1,2,42,2,2,1,4,1,5163,15850,0,1,14,3,4,1,17,2,4,1,0,0,0,2,1
1792,2,19,4,303,3,2,3,2,2,2,42,2,2,1,4,1,4936,4223,5,1,14,3,4,0,17,2,4,1,0,0,3,2,4
1793,2,19,2,303,3,2,3,2,2,2,42,2,2,8,4,1,5163,4567,0,1,14,3,4,0,0,2,3,0,0,0,0,2,4
1794,1,37,1,1040,3,2,2,2,3,2,100,2,2,1,4,1,5163,15850,5,1,14,3,4,1,17,2,4,1,0,0,0,2,1
1795,1,37,1,1040,3,2,2,2,3,2,100,2,2,1,4,1,5163,15850,0,1,14,3,4,1,17,2,4,1,0,0,0,2,1
1796,1,59,1,1420,1,2,4,1,3,1,32,2,5,4,4,2,18844,21922,9,1,21,3,4,1,30,3,3,3,2,2,2,4,7
1797,1,38,4,1380,3,9,2,2,1,1,42,2,5,4,4,2,18844,21922,9,1,21,3,4,1,30,3,3,3,2,2,2,4,7
1798,1,59,1,1420,1,2,4,2,3,1,32,2,5,4,4,2,18844,21922,1,1,21,3,4,1,30,3,3,3,2,2,2,4,7
1799,1,38,4,1380,3,9,2,4,1,1,42,2,5,4,4,2,18844,21922,1,1,21,3,4,1,30,3,3,3,2,2,2,4,7
1800,1,38,4,1380,3,9,2,2,1,1,42,2,5,4,4,2,18844,21922,9,1,21,4,4,1,30,3,3,3,2,2,2,4,7
1801,1,38,4,1380,3,9,2,4,1,1,42,2,5,4,4,2,18844,21922,1,1,21,4,4,1,30,3,3,3,2,2,2,4,7
1802,1,59,1,1420,1,2,4,1,3,1,32,2,5,4,4,2,18844,21922,9,1,21,4,4,1,30,3,3,3,2,2,2,4,7
1803,1,59,1,1420,1,2,4,2,3,1,32,2,5,8,3,4,2479,26227,2,1,24,4,1,0,7,4,1,0,0,0,0,4,5
1804,1,38,4,1380,3,9,2,2,1,1,42,2,5,4,4,2,18844,21922,9,1,21,3,4,1,30,3,3,3,2,2,2,4,7
1805,1,59,1,1420,1,2,4,2,3,1,32,2,5,4,4,2,18844,21922,1,1,21,3,4,1,30,3,3,3,2,2,2,4,7
1806,1,38,4,1380,3,9,2,4,1,1,42,2,5,4,4,2,18844,21922,1,1,21,3,4,1,30,3,3,3,2,2,2,4,7
1807,1,38,4,1380,3,9,2,2,1,1,42,2,5,4,4,2,18844,21922,9,1,21,4,4,1,30,3,3,3,2,2,2,4,7
1808,1,38,4,1380,3,9,2,4,1,1,42,2,5,4,4,2,18844,21922,1,1,21,4,4,1,30,3,3,3,2,2,2,4,7
1809,1,38,4,1380,3,9,2,2,1,2,77,3,1,8,1,2,2235,14377,3,3,14,3,4,2,9,3,2,9,7,6,8,5,1
1810,1,38,4,1380,3,9,2,2,1,2,35,3,5,4,4,4,19431,15302,1,1,13,3,3,0,21,3,2,6,0,1,3,1,7
1811,1,59,1,1420,1,2,4,1,3,1,32,2,5,4,4,2,18844,21922,9,1,21,4,4,1,30,3,3,3,2,2,2,4,7
1812,1,59,1,1420,1,2,4,2,3,1,32,2,5,8,3,4,2479,26227,2,1,24,4,1,0,7,4,1,0,0,0,0,4,5
1813,1,50,3,1115,3,1,3,2,1,1,73,3,5,7,2,2,18172,9755,3,3,19,3,1,0,28,1,2,8,3,0,7,10,3
1814,1,34,3,1069,3,2,1,2,1,1,42,3,5,7,2,2,18172,9755,3,3,19,3,1,0,28,1,2,8,3,0,7,10,3
1815,1,50,3,1115,3,1,3,1,1,1,73,3,5,7,2,2,18172,9755,1,3,19,3,1,0,28,1,2,8,3,0,7,10,3
1816,1,34,3,1069,3,2,1,2,1,1,42,3,5,7,2,2,18172,9755,1,3,19,3,1,0,28,1,2,8,3,0,7,10,3
1817,1,34,3,1069,3,2,1,2,1,1,42,3,5,7,2,2,18172,9755,3,3,19,3,1,0,28,1,2,8,3,0,7,10,3
1818,1,34,3,1069,3,2,1,2,1,1,42,3,5,7,2,2,18172,9755,1,3,19,3,1,0,28,1,2,8,3,0,7,10,3
1819,1,50,3,1115,3,1,3,2,1,1,73,3,5,7,2,2,18172,9755,3,3,19,3,1,0,28,1,2,8,3,0,7,10,3
1820,1,50,3,1115,3,1,3,1,1,1,73,3,5,7,2,2,18172,9755,1,3,19,3,1,0,28,1,2,8,3,0,7,10,3
1821,1,34,3,1069,3,2,1,2,1,1,42,3,5,7,2,2,18172,9755,3,3,19,3,1,0,28,1,2,8,3,0,7,10,3
1822,1,50,3,1115,3,1,3,1,1,1,73,3,5,7,2,2,18172,9755,1,3,19,3,1,0,28,1,2,8,3,0,7,10,3
1823,1,34,3,1069,3,2,1,2,1,1,42,3,5,7,2,2,18172,9755,1,3,19,3,1,0,28,1,2,8,3,0,7,10,3
1824,1,34,3,1069,3,2,1,2,1,1,42,3,5,7,2,2,18172,9755,3,3,19,3,1,0,28,1,2,8,3,0,7,10,3
1825,1,34,3,1069,3,2,1,2,1,1,42,3,5,7,2,2,18172,9755,1,3,19,3,1,0,28,1,2,8,3,0,7,10,3
1826,1,50,3,1115,3,1,3,2,1,1,73,3,5,7,2,2,18172,9755,3,3,19,3,1,0,28,1,2,8,3,0,7,10,3
1827,1,50,3,1115,3,1,3,1,1,1,73,3,5,7,2,2,18172,9755,1,3,19,3,1,0,28,1,2,8,3,0,7,10,3
1828,2,25,4,240,4,5,3,3,3,2,46,2,2,9,3,4,5744,26959,1,3,11,3,4,0,6,1,3,6,4,0,3,3,5
1829,1,52,4,699,3,1,4,2,1,2,42,2,2,9,3,4,5744,26959,1,3,11,3,4,0,6,1,3,6,4,0,3,3,5
1830,1,52,4,699,3,1,4,2,1,2,42,2,2,9,3,4,5744,26959,4,3,11,3,4,0,6,1,3,6,4,0,3,3,5
1831,2,25,4,240,4,5,3,2,3,2,46,2,2,9,3,4,5744,26959,5,3,11,3,4,0,6,1,3,6,4,0,3,3,5
1832,2,25,4,240,4,5,3,3,3,2,46,2,2,9,3,4,5744,17759,1,3,11,3,4,3,6,1,3,6,4,0,3,3,1
1833,2,25,4,240,4,5,3,2,3,2,46,2,2,9,3,4,5744,21030,5,3,11,3,4,0,6,1,3,6,4,0,3,3,1
1834,1,52,4,699,3,1,4,2,1,2,42,2,2,9,3,4,5744,26959,1,3,11,3,4,0,6,1,3,6,4,0,3,3,5
1835,1,52,4,699,3,1,4,2,1,2,42,2,2,9,3,4,5744,26959,4,3,11,3,4,0,6,1,3,6,4,0,3,3,5
1836,1,52,4,699,3,1,4,2,1,2,42,2,2,9,3,4,5744,26959,1,3,11,3,4,0,6,1,3,6,4,0,3,3,5
1837,1,52,4,699,3,1,4,2,1,2,42,2,2,9,3,4,5744,26959,4,3,11,3,4,0,6,1,3,6,4,0,3,3,5
1838,2,25,4,240,4,5,3,2,3,2,46,2,2,9,3,4,5744,26959,5,3,11,3,4,0,6,1,3,6,4,0,3,3,5
1839,2,25,4,240,4,5,3,3,3,2,46,2,2,9,3,4,5744,17759,1,3,11,3,4,3,6,1,3,6,4,0,3,3,1
1840,2,25,4,240,4,5,3,2,3,2,46,2,2,9,3,4,5744,21030,5,3,11,3,4,0,6,1,3,6,4,0,3,3,1
1841,1,52,4,699,3,1,4,2,1,2,42,2,2,9,3,4,5744,26959,1,3,11,3,4,0,6,1,3,6,4,0,3,3,5
1842,1,52,4,699,3,1,4,2,1,2,42,2,2,9,3,4,5744,26959,4,3,11,3,4,0,6,1,3,6,4,0,3,3,5
1843,1,25,4,1280,3,7,1,4,4,2,64,2,1,8,4,2,2889,26897,1,1,11,3,3,2,2,2,3,2,2,2,1,2,5
1844,2,35,4,556,3,23,2,2,1,2,42,2,1,8,4,2,2889,26897,1,1,11,3,3,2,2,2,3,2,2,2,1,2,5
1845,1,25,4,1280,3,7,1,3,4,2,64,2,1,8,4,2,2889,26897,3,1,11,3,3,2,2,2,3,2,2,2,1,2,5
1846,2,35,4,556,3,23,2,5,1,2,42,2,1,8,4,2,2889,26897,4,1,11,3,3,2,2,2,3,2,2,2,1,2,5
1847,1,25,4,1280,3,7,1,4,4,2,64,2,1,8,4,2,2889,17881,1,1,11,3,3,3,2,2,3,2,2,2,1,2,1
1848,1,25,4,1280,3,7,1,3,4,2,64,2,1,8,4,2,2889,20978,3,1,11,3,3,2,2,2,3,2,2,2,1,2,5
1849,2,35,4,556,3,23,2,2,1,2,42,2,1,8,4,2,2889,26897,1,1,11,3,3,2,2,2,3,2,2,2,1,2,5
1850,2,35,4,556,3,23,2,5,1,2,42,2,1,8,4,2,2889,26897,4,1,11,3,3,2,2,2,3,2,2,2,1,2,5
1851,2,35,4,556,3,23,2,2,1,2,42,2,1,8,4,2,2889,26897,1,1,11,3,3,2,2,2,3,2,2,2,1,2,5
1852,1,25,4,1280,3,7,1,3,4,2,64,2,1,8,4,2,2889,26897,3,1,11,3,3,2,2,2,3,2,2,2,1,2,5
1853,2,35,4,556,3,23,2,5,1,2,42,2,1,8,4,2,2889,26897,4,1,11,3,3,2,2,2,3,2,2,2,1,2,5
1854,1,25,4,1280,3,7,1,4,4,2,64,2,1,8,4,2,2889,17881,1,1,11,3,3,3,2,2,3,2,2,2,1,2,1
1855,1,25,4,1280,3,7,1,3,4,2,64,2,1,8,4,2,2889,20978,3,1,11,3,3,2,2,2,3,2,2,2,1,2,5
1856,2,35,4,556,3,23,2,2,1,2,42,2,1,8,4,2,2889,26897,1,1,11,3,3,2,2,2,3,2,2,2,1,2,5
1857,2,35,4,556,3,23,2,5,1,2,42,2,1,8,4,2,2889,26897,4,1,11,3,3,2,2,2,3,2,2,2,1,2,5
1858,1,22,4,534,3,15,3,4,2,1,59,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,5
1859,1,37,4,290,3,21,3,2,1,1,42,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,5
1860,1,22,4,534,3,15,3,4,2,1,59,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,5
1861,1,37,4,290,3,21,3,5,1,1,42,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,5
1862,1,22,4,534,3,15,3,4,4,1,59,3,1,3,4,4,2871,9125,1,1,15,3,3,0,1,5,3,0,0,0,0,4,4
1863,1,22,4,534,3,15,3,4,4,1,59,3,1,3,4,4,2871,10558,1,1,15,3,3,0,1,5,3,0,0,0,0,4,6
1864,1,37,4,290,3,21,6,2,1,1,42,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,5
1865,1,37,4,290,3,21,3,5,1,1,42,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,5
1866,1,37,4,290,3,21,3,2,1,1,42,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,5
1867,1,22,4,534,3,15,3,4,2,1,59,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,5
1868,1,37,4,290,3,21,3,5,1,1,42,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,5
1869,1,22,4,534,3,15,3,4,4,1,59,3,1,3,4,4,2871,9125,1,1,15,3,3,0,1,5,3,0,0,0,0,4,4
1870,1,22,4,534,3,15,3,4,4,1,59,3,1,3,4,4,2871,10558,1,1,15,3,3,0,1,5,3,0,0,0,0,4,6
1871,1,37,4,290,3,21,3,2,1,1,42,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,5
1872,1,37,4,290,3,21,3,5,1,1,42,3,1,3,4,4,2871,23785,1,1,15,3,3,0,1,5,3,0,0,0,0,4,5
1873,1,51,3,1456,2,1,4,4,1,1,30,2,3,1,1,4,7484,25796,3,1,20,3,3,0,23,1,2,13,12,12,8,10,2
1874,1,38,4,1261,3,2,4,2,1,1,42,2,3,1,1,4,7484,25796,3,1,20,3,3,0,23,1,2,13,12,12,8,10,2
1875,1,51,3,1456,3,1,4,1,1,1,30,2,3,1,1,4,7484,25796,0,1,20,4,3,0,23,1,2,13,12,12,8,10,2
1876,1,38,4,1261,3,2,4,2,1,1,42,2,3,1,1,4,7484,25796,0,1,20,3,3,0,23,1,2,13,12,12,8,10,2
1877,1,38,4,1261,3,2,4,2,1,1,42,2,3,1,1,4,7484,25796,3,1,20,4,3,0,23,1,2,13,12,12,8,10,2
1878,1,38,4,1261,3,2,4,2,1,1,42,2,3,1,1,4,7484,25796,0,1,20,4,3,0,23,1,2,13,12,12,8,10,2
1879,1,51,3,1456,3,1,4,4,1,1,30,2,3,1,1,4,7484,25796,3,1,20,4,3,0,23,1,2,13,12,12,8,10,2
1880,1,51,3,1456,3,1,4,1,1,1,30,2,3,1,1,4,7484,25796,0,1,20,4,3,0,23,1,2,13,12,12,8,10,2
1881,1,38,4,1261,3,2,4,2,1,1,42,2,3,1,1,4,7484,25796,3,1,20,3,3,0,23,1,2,13,12,12,8,10,2
1882,1,51,3,1456,3,1,4,1,1,1,30,2,3,1,1,4,7484,25796,0,1,20,4,3,0,23,1,2,13,12,12,8,10,2
1883,1,38,4,1261,3,2,4,2,1,1,42,2,3,1,1,4,7484,25796,0,1,20,3,3,0,23,1,2,13,12,12,8,10,2
1884,1,38,4,1261,3,2,4,2,1,1,42,2,3,1,1,4,7484,25796,3,1,20,4,3,0,23,1,2,13,12,12,8,10,2
1885,1,38,4,1261,3,2,4,2,1,1,42,2,3,1,1,4,7484,25796,0,1,20,4,3,0,23,1,2,13,12,12,8,10,2
1886,1,51,3,1456,3,1,4,4,1,1,30,2,3,1,1,4,7484,25796,3,1,20,4,3,0,23,1,2,13,12,12,8,10,2
1887,1,51,3,1456,3,1,4,1,1,1,30,2,3,1,1,4,7484,25796,0,1,20,4,3,0,23,1,2,13,12,12,8,10,2
1888,2,34,3,658,3,7,3,2,1,2,66,1,2,3,3,4,6074,22887,1,3,24,3,4,0,9,3,3,9,7,0,6,6,2
1889,1,49,1,1002,3,18,4,2,1,2,42,1,2,3,3,4,6074,22887,1,3,24,3,4,0,9,3,3,9,7,0,6,6,2
1890,2,34,3,658,3,7,3,3,1,2,66,1,2,3,3,4,6074,22887,1,3,24,3,4,0,9,3,3,9,7,0,6,6,2
1891,1,49,1,1002,3,18,4,4,1,2,42,1,2,3,3,4,6074,22887,1,3,24,3,4,0,9,3,3,9,7,0,6,6,2
1892,2,34,3,658,3,7,3,2,1,2,66,1,2,3,3,4,6074,22887,1,3,24,4,4,0,9,3,3,9,7,0,6,6,2
1893,2,34,3,658,3,7,3,3,1,2,66,1,2,3,3,4,6074,22887,1,3,24,4,4,0,9,3,3,9,7,0,6,6,2
1894,1,49,1,1002,3,18,4,2,1,2,42,1,2,3,3,4,6074,22887,1,3,24,4,4,0,9,3,3,9,7,0,6,6,2
1895,1,49,1,1002,3,18,4,4,1,2,42,1,2,3,3,4,6074,22887,1,3,24,4,4,0,9,3,3,9,7,0,6,6,2
1896,2,34,3,658,3,7,3,2,1,2,66,1,2,3,3,4,6074,22887,1,3,24,3,4,0,9,3,3,9,7,0,6,6,2
1897,1,49,1,1002,3,18,4,2,1,2,42,1,2,3,3,4,6074,22887,1,3,24,3,4,0,9,3,3,9,7,0,6,6,2
1898,2,34,3,658,3,7,3,3,1,2,66,1,2,3,3,4,6074,22887,1,3,24,3,4,0,9,3,3,9,7,0,6,6,2
1899,1,49,1,1002,3,18,4,4,1,2,42,1,2,3,3,4,6074,22887,1,3,24,3,4,0,9,3,3,9,7,0,6,6,2
1900,2,34,3,658,3,7,3,2,1,2,66,1,2,3,3,4,6074,22887,1,3,24,4,4,0,9,3,3,9,7,0,6,6,2
1901,2,34,3,658,3,7,3,3,1,2,66,1,2,3,3,4,6074,22887,1,3,24,4,4,0,9,3,3,9,7,0,6,6,2
1902,1,49,1,1002,3,18,4,2,1,2,42,1,2,3,3,4,6074,22887,1,3,24,4,4,0,9,3,3,9,7,0,6,6,2
1903,1,49,1,1002,3,18,4,4,1,2,42,1,2,3,3,4,6074,22887,1,3,24,4,4,0,9,3,3,9,7,0,6,6,2
1904,1,54,1,142,1,26,3,1,4,1,30,4,4,4,4,4,17328,13871,2,3,12,3,3,0,23,3,3,5,3,4,4,8,7
1905,1,22,4,1136,3,5,3,2,1,1,42,4,4,4,4,4,17328,13871,2,3,12,3,3,0,23,3,3,5,3,4,4,8,7
1906,1,22,4,1136,3,5,3,2,1,1,42,4,4,4,4,4,17328,13871,1,3,12,3,3,0,23,3,3,5,3,4,4,8,7
1907,1,54,1,142,1,26,3,6,4,1,30,4,4,4,4,4,17328,13871,1,3,12,3,3,0,23,3,3,5,3,4,4,8,7
1908,1,22,4,1136,3,5,3,2,4,1,42,4,4,4,4,4,17328,9732,2,3,12,3,3,0,23,3,3,5,3,4,4,8,3
1909,1,22,4,1136,3,5,3,2,4,1,42,4,4,4,4,4,17328,10778,1,3,12,3,3,0,23,3,3,5,3,4,4,8,7
1910,1,54,1,142,1,26,3,1,4,1,30,4,4,4,4,4,17328,13871,2,3,12,3,3,0,23,3,3,5,3,4,4,8,7
1911,1,54,1,142,1,26,3,1,4,1,30,4,4,4,4,4,17328,13871,2,3,12,3,3,0,23,3,3,5,3,4,4,8,7
1912,1,22,4,1136,3,5,3,2,1,1,42,4,4,4,4,4,17328,13871,2,3,12,3,3,0,23,3,3,5,3,4,4,8,7
1913,1,22,4,1136,3,5,3,2,1,1,42,4,4,4,4,4,17328,13871,1,3,12,3,3,0,23,3,3,5,3,4,4,8,7
1914,1,54,1,142,1,26,3,6,4,1,30,4,4,4,4,4,17328,13871,1,3,12,3,3,0,23,3,3,5,3,4,4,8,7
1915,1,22,4,1136,3,5,3,2,4,1,42,4,4,4,4,4,17328,9732,2,3,12,3,3,0,23,3,3,5,3,4,4,8,3
1916,1,22,4,1136,3,5,3,2,4,1,42,4,4,4,4,4,17328,10778,1,3,12,3,3,0,23,3,3,5,3,4,4,8,7
1917,1,54,1,142,1,26,3,1,4,1,30,4,4,4,4,4,17328,13871,2,3,12,3,3,0,23,3,3,5,3,4,4,8,7
1918,1,24,4,1127,3,18,1,2,2,2,52,3,1,3,3,2,2774,13257,0,1,12,3,3,1,6,2,3,5,3,1,2,1,6
1919,1,40,1,1151,3,9,5,2,1,2,42,3,1,3,3,2,2774,13257,0,1,12,3,3,1,6,2,3,5,3,1,2,1,6
1920,1,40,1,1151,3,9,5,4,1,2,42,3,1,3,3,2,2774,13257,1,1,12,4,3,1,6,2,3,5,3,1,2,1,6
1921,1,24,4,1127,3,18,1,4,2,2,52,3,1,3,3,2,2774,13257,1,1,12,3,3,1,6,2,3,5,3,1,2,1,6
1922,1,24,4,1127,3,18,1,2,2,2,52,3,1,3,3,4,2774,13782,0,1,12,3,3,1,6,2,3,5,3,1,2,5,1
1923,1,24,4,1127,3,18,1,4,2,2,52,3,1,3,3,2,2774,16092,1,1,12,3,3,2,6,2,3,5,3,1,2,1,1
1924,1,40,1,1151,3,9,5,2,1,2,42,3,1,3,3,2,2774,13257,0,1,12,3,3,1,6,2,3,5,3,1,2,1,6
1925,1,40,1,1151,3,9,5,4,1,2,42,3,1,3,3,2,2774,13257,1,1,12,3,3,1,6,2,3,5,3,1,2,1,6
1926,1,24,4,1127,3,18,1,2,2,2,52,3,1,3,3,2,2774,13257,0,1,12,3,3,1,6,2,3,5,3,1,2,1,6
1927,1,40,1,1151,3,9,5,2,1,2,42,3,1,3,3,2,2774,13257,0,1,12,3,3,1,6,2,3,5,3,1,2,1,6
1928,1,40,1,1151,3,9,5,4,1,2,42,3,1,3,3,2,2774,13257,1,1,12,4,3,1,6,2,3,5,3,1,2,1,6
1929,1,24,4,1127,3,18,1,4,2,2,52,3,1,3,3,2,2774,13257,1,1,12,3,3,1,6,2,3,5,3,1,2,1,6
1930,1,24,4,1127,3,18,1,2,2,2,52,3,1,3,3,4,2774,13782,0,1,12,3,3,1,6,2,3,5,3,1,2,5,1
1931,1,24,4,1127,3,18,1,4,2,2,52,3,1,3,3,2,2774,16092,1,1,12,3,3,2,6,2,3,5,3,1,2,1,1
1932,1,40,1,1151,3,9,5,2,1,2,42,3,2,3,3,2,2774,13257,0,1,12,3,3,1,6,2,3,5,3,1,2,1,6
1933,1,40,1,1151,3,9,5,4,1,2,42,3,1,3,3,2,2774,13257,1,1,12,3,3,1,6,2,3,5,3,1,2,1,6
1934,1,34,4,1031,3,6,4,2,3,1,45,2,2,8,2,1,4505,15000,6,1,15,3,3,1,12,3,3,1,0,0,0,3,1
1935,1,30,1,829,3,1,1,2,1,1,42,2,2,8,2,1,4505,15000,6,1,15,3,3,1,12,3,3,1,0,0,0,3,1
1936,1,30,1,829,3,1,1,2,1,1,42,2,2,8,2,1,4505,15000,2,1,15,3,3,1,12,3,3,1,0,0,0,3,1
1937,1,34,4,1031,3,6,4,3,3,1,45,2,2,8,2,1,4505,15000,3,1,15,3,3,1,12,3,3,1,0,0,0,3,1
1938,1,30,1,829,3,1,1,2,1,1,42,2,2,8,2,1,4505,15000,6,1,15,3,3,1,12,3,3,1,0,0,0,3,1
1939,1,30,1,829,3,1,1,2,1,1,42,2,2,8,2,1,4505,15000,2,1,15,3,3,1,12,3,3,1,0,0,0,10,1
1940,1,34,4,1031,3,6,4,2,3,1,45,2,2,8,2,1,4505,15000,6,1,15,3,3,1,12,3,3,1,0,0,0,3,1
1941,1,34,4,1031,3,6,4,3,3,1,45,2,2,8,2,1,4505,15000,3,1,15,3,3,1,12,3,3,1,0,0,0,3,1
1942,1,34,4,1031,3,6,4,2,3,1,45,2,2,8,2,1,4505,15000,6,1,15,3,3,1,12,3,3,1,0,0,0,3,1
1943,1,30,1,829,3,1,1,2,1,1,42,2,2,8,2,1,4505,15000,6,1,15,3,3,1,12,3,3,1,0,0,0,3,1
1944,1,30,1,829,3,1,1,2,1,1,42,2,2,8,2,1,4505,15000,2,1,15,3,3,1,12,3,3,1,0,0,0,3,1
1945,1,34,4,1031,3,6,4,3,3,1,45,2,2,8,2,1,4505,15000,3,1,15,3,3,1,12,3,3,1,0,0,0,3,1
1946,1,30,1,829,3,1,1,2,1,1,42,2,2,8,2,1,4505,15000,6,1,15,3,3,1,12,3,3,1,0,0,0,3,1
1947,1,30,1,829,3,1,1,2,1,1,42,2,2,8,2,1,4505,15000,2,1,15,3,3,1,12,3,3,1,0,0,0,10,1
1948,1,34,4,1031,3,6,4,2,3,1,45,2,2,8,2,1,4505,15000,6,1,15,3,3,1,12,3,3,1,0,0,0,3,1
1949,1,34,4,1031,3,6,4,3,3,1,45,2,2,8,2,1,4505,15000,3,1,15,3,3,1,12,3,3,1,0,0,0,3,1
1950,1,37,4,1189,4,3,3,2,3,2,87,3,3,9,4,4,7428,14506,2,1,12,4,1,0,12,3,3,5,3,1,3,2,6
1951,1,27,3,1242,4,20,3,2,1,2,42,3,3,9,4,4,7428,14506,2,1,12,3,1,0,12,3,3,5,3,1,3,2,6
1952,1,37,4,1189,4,3,3,2,3,2,87,3,3,9,4,4,7428,14506,4,1,12,3,1,0,12,3,3,5,3,1,3,2,6
1953,1,27,3,1242,4,20,3,4,1,2,42,3,3,9,4,4,7428,14506,7,1,12,3,1,0,12,3,3,5,3,1,3,2,6
1954,1,27,3,1242,4,20,3,2,1,2,42,3,3,9,4,4,7428,14506,2,1,12,3,1,0,12,3,3,5,3,1,3,10,6
1955,1,27,3,1242,4,20,3,4,1,2,42,3,3,9,4,4,7428,14506,7,1,12,3,1,0,12,3,3,5,3,1,3,4,6
1956,1,37,4,1189,4,3,3,2,3,2,87,3,3,9,4,4,7428,14506,2,1,12,3,1,0,12,3,3,5,3,1,3,2,6
1957,1,37,4,1189,4,3,3,2,3,2,87,3,3,9,4,4,7428,14506,4,1,12,3,1,0,12,3,3,5,3,1,3,2,6
1958,1,37,4,1189,4,3,3,2,3,2,87,3,3,9,4,4,7428,14506,2,1,12,4,1,0,12,3,3,5,3,1,3,2,6
1959,1,27,3,1242,4,20,3,2,1,2,42,3,3,9,4,4,7428,14506,2,1,12,3,1,0,12,3,3,5,3,1,3,2,6
1960,1,37,4,1189,4,3,3,2,3,2,87,3,3,9,4,4,7428,14506,4,1,12,3,1,0,12,3,3,5,3,1,3,2,6
1961,1,27,3,1242,4,20,3,4,1,2,42,3,3,9,4,4,7428,14506,7,1,12,3,1,0,12,3,3,5,3,1,3,2,6
1962,1,27,3,1242,4,20,3,2,1,2,42,3,3,9,4,4,7428,14506,2,1,12,3,1,0,12,3,3,5,3,1,3,10,6
1963,1,27,3,1242,4,20,3,4,1,2,42,3,3,9,4,4,7428,14506,7,1,12,3,1,0,12,3,3,5,3,1,3,4,6
1964,1,37,4,1189,4,3,3,2,3,2,87,3,3,9,4,4,7428,14506,2,1,12,3,1,0,12,3,3,5,3,1,3,2,6
1965,1,37,4,1189,4,3,3,2,3,2,87,3,3,9,4,4,7428,14506,4,1,12,3,1,0,12,3,3,5,3,1,3,2,6
1966,1,34,4,1354,3,5,3,4,3,1,45,2,3,4,1,4,11631,5615,2,1,12,3,4,0,14,6,3,11,10,5,8,4,8
1967,1,51,4,1469,3,8,4,2,1,1,42,2,3,4,1,4,11631,5615,2,1,12,3,4,0,14,6,3,11,10,5,8,4,8
1968,1,34,4,1354,3,5,3,2,3,1,45,2,3,4,1,4,11631,5615,1,1,12,3,4,0,14,6,3,11,10,5,8,4,8
1969,1,51,4,1469,3,8,4,4,1,1,42,2,3,4,1,4,11631,5615,1,1,12,3,4,0,14,6,3,11,10,5,8,4,8
1970,1,36,4,1354,3,5,3,4,3,1,45,2,3,4,1,4,11631,5615,2,1,12,3,4,0,14,6,3,11,10,5,8,4,8
1971,1,34,4,1354,3,5,3,2,3,1,45,2,3,4,1,4,11631,5615,1,1,12,3,4,0,14,6,3,11,10,5,8,4,8
1972,1,51,4,1469,3,8,4,2,1,1,42,2,3,4,1,4,11631,5615,2,1,12,3,4,0,14,6,3,11,10,5,8,4,8
1973,1,51,4,1469,3,8,4,4,1,1,42,2,3,4,1,4,11631,5615,1,1,12,3,4,0,14,6,3,11,10,5,8,4,8
1974,1,34,4,1354,3,5,3,4,3,1,45,2,3,4,1,4,11631,5615,2,1,12,3,4,0,14,6,3,11,10,5,8,4,8
1975,1,51,4,1469,3,8,4,2,1,1,42,2,3,4,1,4,11631,5615,2,1,12,3,4,0,14,6,3,11,10,5,8,4,8
1976,1,34,4,1354,3,5,3,2,3,1,45,2,3,4,1,4,11631,5615,1,1,12,3,4,0,14,6,3,11,10,5,8,4,8
1977,1,51,4,1469,3,8,4,4,1,1,42,2,3,4,1,4,11631,5615,1,1,12,3,4,0,14,6,3,11,10,5,8,4,8
1978,1,34,4,1354,3,5,3,4,3,1,45,2,3,4,1,4,11631,5615,2,1,12,3,4,0,14,6,3,11,10,5,8,4,8
1979,1,34,4,1354,3,5,3,2,3,1,45,2,3,4,1,4,11631,5615,1,1,12,3,4,0,14,6,3,11,10,5,8,4,8
1980,1,51,4,1469,3,8,4,2,1,1,42,2,3,4,1,4,11631,5615,2,1,12,3,4,0,14,6,3,11,10,5,8,4,8
