"","Is_Resigning","Age","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Employee.Source","cluster"
"1857",2,35,4,3,23,2,5,1,2,2,1,8,4,2,2889,4,1,11,3,3,2,2,3,2,2,2,1,2,3
"1858",1,22,4,3,15,3,4,2,1,3,1,3,4,4,2871,1,1,15,3,3,1,5,3,0,0,0,0,4,3
"1859",1,37,4,3,21,3,2,1,1,3,1,3,4,4,2871,1,1,15,3,3,1,5,3,0,0,0,0,4,3
"1860",1,22,4,3,15,3,4,2,1,3,1,3,4,4,2871,1,1,15,3,3,1,5,3,0,0,0,0,4,3
"1861",1,37,4,3,21,3,5,1,1,3,1,3,4,4,2871,1,1,15,3,3,1,5,3,0,0,0,0,4,3
"1862",1,22,4,3,15,3,4,4,1,3,1,3,4,4,2871,1,1,15,3,3,1,5,3,0,0,0,0,4,3
"1863",1,22,4,3,15,3,4,4,1,3,1,3,4,4,2871,1,1,15,3,3,1,5,3,0,0,0,0,4,3
"1864",1,37,4,3,21,3,2,1,1,3,1,3,4,4,2871,1,1,15,3,3,1,5,3,0,0,0,0,4,3
"1865",1,37,4,3,21,3,5,1,1,3,1,3,4,4,2871,1,1,15,3,3,1,5,3,0,0,0,0,4,3
"1866",1,37,4,3,21,3,2,1,1,3,1,3,4,4,2871,1,1,15,3,3,1,5,3,0,0,0,0,4,3
"1867",1,22,4,3,15,3,4,2,1,3,1,3,4,4,2871,1,1,15,3,3,1,5,3,0,0,0,0,4,3
"1868",1,37,4,3,21,3,5,1,1,3,1,3,4,4,2871,1,1,15,3,3,1,5,3,0,0,0,0,4,3
"1869",1,22,4,3,15,3,4,4,1,3,1,3,4,4,2871,1,1,15,3,3,1,5,3,0,0,0,0,4,3
"1870",1,22,4,3,15,3,4,4,1,3,1,3,4,4,2871,1,1,15,3,3,1,5,3,0,0,0,0,4,3
"1871",1,37,4,3,21,3,2,1,1,3,1,3,4,4,2871,1,1,15,3,3,1,5,3,0,0,0,0,4,3
"1872",1,37,4,3,21,3,5,1,1,3,1,3,4,4,2871,1,1,15,3,3,1,5,3,0,0,0,0,4,3
"1873",1,51,3,2,1,4,4,1,1,2,3,1,1,4,7484,3,1,20,3,3,23,1,2,13,12,12,8,10,5
"1874",1,38,4,3,2,4,2,1,1,2,3,1,1,4,7484,3,1,20,3,3,23,1,2,13,12,12,8,10,5
"1875",1,51,3,3,1,4,1,1,1,2,3,1,1,4,7484,0,1,20,4,3,23,1,2,13,12,12,8,10,5
"1876",1,38,4,3,2,4,2,1,1,2,3,1,1,4,7484,0,1,20,3,3,23,1,2,13,12,12,8,10,5
"1877",1,38,4,3,2,4,2,1,1,2,3,1,1,4,7484,3,1,20,4,3,23,1,2,13,12,12,8,10,5
"1878",1,38,4,3,2,4,2,1,1,2,3,1,1,4,7484,0,1,20,4,3,23,1,2,13,12,12,8,10,5
"1879",1,51,3,3,1,4,4,1,1,2,3,1,1,4,7484,3,1,20,4,3,23,1,2,13,12,12,8,10,5
"1880",1,51,3,3,1,4,1,1,1,2,3,1,1,4,7484,0,1,20,4,3,23,1,2,13,12,12,8,10,5
"1881",1,38,4,3,2,4,2,1,1,2,3,1,1,4,7484,3,1,20,3,3,23,1,2,13,12,12,8,10,5
"1882",1,51,3,3,1,4,1,1,1,2,3,1,1,4,7484,0,1,20,4,3,23,1,2,13,12,12,8,10,5
"1883",1,38,4,3,2,4,2,1,1,2,3,1,1,4,7484,0,1,20,3,3,23,1,2,13,12,12,8,10,5
"1884",1,38,4,3,2,4,2,1,1,2,3,1,1,4,7484,3,1,20,4,3,23,1,2,13,12,12,8,10,5
"1885",1,38,4,3,2,4,2,1,1,2,3,1,1,4,7484,0,1,20,4,3,23,1,2,13,12,12,8,10,5
"1886",1,51,3,3,1,4,4,1,1,2,3,1,1,4,7484,3,1,20,4,3,23,1,2,13,12,12,8,10,5
"1887",1,51,3,3,1,4,1,1,1,2,3,1,1,4,7484,0,1,20,4,3,23,1,2,13,12,12,8,10,5
"1888",2,34,3,3,7,3,2,1,2,1,2,3,3,4,6074,1,3,24,3,4,9,3,3,9,7,0,6,6,5
"1889",1,49,1,3,18,4,2,1,2,1,2,3,3,4,6074,1,3,24,3,4,9,3,3,9,7,0,6,6,5
"1890",2,34,3,3,7,3,3,1,2,1,2,3,3,4,6074,1,3,24,3,4,9,3,3,9,7,0,6,6,5
"1891",1,49,1,3,18,4,4,1,2,1,2,3,3,4,6074,1,3,24,3,4,9,3,3,9,7,0,6,6,5
"1892",2,34,3,3,7,3,2,1,2,1,2,3,3,4,6074,1,3,24,4,4,9,3,3,9,7,0,6,6,5
"1893",2,34,3,3,7,3,3,1,2,1,2,3,3,4,6074,1,3,24,4,4,9,3,3,9,7,0,6,6,5
"1894",1,49,1,3,18,4,2,1,2,1,2,3,3,4,6074,1,3,24,4,4,9,3,3,9,7,0,6,6,5
"1895",1,49,1,3,18,4,4,1,2,1,2,3,3,4,6074,1,3,24,4,4,9,3,3,9,7,0,6,6,5
"1896",2,34,3,3,7,3,2,1,2,1,2,3,3,4,6074,1,3,24,3,4,9,3,3,9,7,0,6,6,5
"1897",1,49,1,3,18,4,2,1,2,1,2,3,3,4,6074,1,3,24,3,4,9,3,3,9,7,0,6,6,5
"1898",2,34,3,3,7,3,3,1,2,1,2,3,3,4,6074,1,3,24,3,4,9,3,3,9,7,0,6,6,5
"1899",1,49,1,3,18,4,4,1,2,1,2,3,3,4,6074,1,3,24,3,4,9,3,3,9,7,0,6,6,5
"1900",2,34,3,3,7,3,2,1,2,1,2,3,3,4,6074,1,3,24,4,4,9,3,3,9,7,0,6,6,5
"1901",2,34,3,3,7,3,3,1,2,1,2,3,3,4,6074,1,3,24,4,4,9,3,3,9,7,0,6,6,5
"1902",1,49,1,3,18,4,2,1,2,1,2,3,3,4,6074,1,3,24,4,4,9,3,3,9,7,0,6,6,5
"1903",1,49,1,3,18,4,4,1,2,1,2,3,3,4,6074,1,3,24,4,4,9,3,3,9,7,0,6,6,5
"1904",1,54,1,1,26,3,1,4,1,4,4,4,4,4,17328,2,3,12,3,3,23,3,3,5,3,4,4,8,4
"1905",1,22,4,3,5,3,2,1,1,4,4,4,4,4,17328,2,3,12,3,3,23,3,3,5,3,4,4,8,4
"1906",1,22,4,3,5,3,2,1,1,4,4,4,4,4,17328,1,3,12,3,3,23,3,3,5,3,4,4,8,4
"1907",1,54,1,1,26,3,6,4,1,4,4,4,4,4,17328,1,3,12,3,3,23,3,3,5,3,4,4,8,4
"1908",1,22,4,3,5,3,2,4,1,4,4,4,4,4,17328,2,3,12,3,3,23,3,3,5,3,4,4,8,4
"1909",1,22,4,3,5,3,2,4,1,4,4,4,4,4,17328,1,3,12,3,3,23,3,3,5,3,4,4,8,4
"1910",1,54,1,1,26,3,1,4,1,4,4,4,4,4,17328,2,3,12,3,3,23,3,3,5,3,4,4,8,4
"1911",1,54,1,1,26,3,1,4,1,4,4,4,4,4,17328,2,3,12,3,3,23,3,3,5,3,4,4,8,4
"1912",1,22,4,3,5,3,2,1,1,4,4,4,4,4,17328,2,3,12,3,3,23,3,3,5,3,4,4,8,4
"1913",1,22,4,3,5,3,2,1,1,4,4,4,4,4,17328,1,3,12,3,3,23,3,3,5,3,4,4,8,4
"1914",1,54,1,1,26,3,6,4,1,4,4,4,4,4,17328,1,3,12,3,3,23,3,3,5,3,4,4,8,4
"1915",1,22,4,3,5,3,2,4,1,4,4,4,4,4,17328,2,3,12,3,3,23,3,3,5,3,4,4,8,4
"1916",1,22,4,3,5,3,2,4,1,4,4,4,4,4,17328,1,3,12,3,3,23,3,3,5,3,4,4,8,4
"1917",1,54,1,1,26,3,1,4,1,4,4,4,4,4,17328,2,3,12,3,3,23,3,3,5,3,4,4,8,4
"1918",1,24,4,3,18,1,2,2,2,3,1,3,3,2,2774,0,1,12,3,3,6,2,3,5,3,1,2,1,3
"1919",1,40,1,3,9,5,2,1,2,3,1,3,3,2,2774,0,1,12,3,3,6,2,3,5,3,1,2,1,3
"1920",1,40,1,3,9,5,4,1,2,3,1,3,3,2,2774,1,1,12,4,3,6,2,3,5,3,1,2,1,3
"1921",1,24,4,3,18,1,4,2,2,3,1,3,3,2,2774,1,1,12,3,3,6,2,3,5,3,1,2,1,3
"1922",1,24,4,3,18,1,2,2,2,3,1,3,3,4,2774,0,1,12,3,3,6,2,3,5,3,1,2,5,3
"1923",1,24,4,3,18,1,4,2,2,3,1,3,3,2,2774,1,1,12,3,3,6,2,3,5,3,1,2,1,3
"1924",1,40,1,3,9,5,2,1,2,3,1,3,3,2,2774,0,1,12,3,3,6,2,3,5,3,1,2,1,3
"1925",1,40,1,3,9,5,4,1,2,3,1,3,3,2,2774,1,1,12,3,3,6,2,3,5,3,1,2,1,3
"1926",1,24,4,3,18,1,2,2,2,3,1,3,3,2,2774,0,1,12,3,3,6,2,3,5,3,1,2,1,3
"1927",1,40,1,3,9,5,2,1,2,3,1,3,3,2,2774,0,1,12,3,3,6,2,3,5,3,1,2,1,3
"1928",1,40,1,3,9,5,4,1,2,3,1,3,3,2,2774,1,1,12,4,3,6,2,3,5,3,1,2,1,3
"1929",1,24,4,3,18,1,4,2,2,3,1,3,3,2,2774,1,1,12,3,3,6,2,3,5,3,1,2,1,3
"1930",1,24,4,3,18,1,2,2,2,3,1,3,3,4,2774,0,1,12,3,3,6,2,3,5,3,1,2,5,3
"1931",1,24,4,3,18,1,4,2,2,3,1,3,3,2,2774,1,1,12,3,3,6,2,3,5,3,1,2,1,3
"1932",1,40,1,3,9,5,2,1,2,3,2,3,3,2,2774,0,1,12,3,3,6,2,3,5,3,1,2,1,3
"1933",1,40,1,3,9,5,4,1,2,3,1,3,3,2,2774,1,1,12,3,3,6,2,3,5,3,1,2,1,3
"1934",1,34,4,3,6,4,2,3,1,2,2,8,2,1,4505,6,1,15,3,3,12,3,3,1,0,0,0,3,6
"1935",1,30,1,3,1,1,2,1,1,2,2,8,2,1,4505,6,1,15,3,3,12,3,3,1,0,0,0,3,6
"1936",1,30,1,3,1,1,2,1,1,2,2,8,2,1,4505,2,1,15,3,3,12,3,3,1,0,0,0,3,6
"1937",1,34,4,3,6,4,3,3,1,2,2,8,2,1,4505,3,1,15,3,3,12,3,3,1,0,0,0,3,6
"1938",1,30,1,3,1,1,2,1,1,2,2,8,2,1,4505,6,1,15,3,3,12,3,3,1,0,0,0,3,6
"1939",1,30,1,3,1,1,2,1,1,2,2,8,2,1,4505,2,1,15,3,3,12,3,3,1,0,0,0,10,6
"1940",1,34,4,3,6,4,2,3,1,2,2,8,2,1,4505,6,1,15,3,3,12,3,3,1,0,0,0,3,6
"1941",1,34,4,3,6,4,3,3,1,2,2,8,2,1,4505,3,1,15,3,3,12,3,3,1,0,0,0,3,6
"1942",1,34,4,3,6,4,2,3,1,2,2,8,2,1,4505,6,1,15,3,3,12,3,3,1,0,0,0,3,6
"1943",1,30,1,3,1,1,2,1,1,2,2,8,2,1,4505,6,1,15,3,3,12,3,3,1,0,0,0,3,6
"1944",1,30,1,3,1,1,2,1,1,2,2,8,2,1,4505,2,1,15,3,3,12,3,3,1,0,0,0,3,6
"1945",1,34,4,3,6,4,3,3,1,2,2,8,2,1,4505,3,1,15,3,3,12,3,3,1,0,0,0,3,6
"1946",1,30,1,3,1,1,2,1,1,2,2,8,2,1,4505,6,1,15,3,3,12,3,3,1,0,0,0,3,6
"1947",1,30,1,3,1,1,2,1,1,2,2,8,2,1,4505,2,1,15,3,3,12,3,3,1,0,0,0,10,6
"1948",1,34,4,3,6,4,2,3,1,2,2,8,2,1,4505,6,1,15,3,3,12,3,3,1,0,0,0,3,6
"1949",1,34,4,3,6,4,3,3,1,2,2,8,2,1,4505,3,1,15,3,3,12,3,3,1,0,0,0,3,6
"1950",1,37,4,4,3,3,2,3,2,3,3,9,4,4,7428,2,1,12,4,1,12,3,3,5,3,1,3,2,5
"1951",1,27,3,4,20,3,2,1,2,3,3,9,4,4,7428,2,1,12,3,1,12,3,3,5,3,1,3,2,5
"1952",1,37,4,4,3,3,2,3,2,3,3,9,4,4,7428,4,1,12,3,1,12,3,3,5,3,1,3,2,5
"1953",1,27,3,4,20,3,4,1,2,3,3,9,4,4,7428,7,1,12,3,1,12,3,3,5,3,1,3,2,5
"1954",1,27,3,4,20,3,2,1,2,3,3,9,4,4,7428,2,1,12,3,1,12,3,3,5,3,1,3,10,5
"1955",1,27,3,4,20,3,4,1,2,3,3,9,4,4,7428,7,1,12,3,1,12,3,3,5,3,1,3,4,5
"1956",1,37,4,4,3,3,2,3,2,3,3,9,4,4,7428,2,1,12,3,1,12,3,3,5,3,1,3,2,5
"1957",1,37,4,4,3,3,2,3,2,3,3,9,4,4,7428,4,1,12,3,1,12,3,3,5,3,1,3,2,5
"1958",1,37,4,4,3,3,2,3,2,3,3,9,4,4,7428,2,1,12,4,1,12,3,3,5,3,1,3,2,5
"1959",1,27,3,4,20,3,2,1,2,3,3,9,4,4,7428,2,1,12,3,1,12,3,3,5,3,1,3,2,5
"1960",1,37,4,4,3,3,2,3,2,3,3,9,4,4,7428,4,1,12,3,1,12,3,3,5,3,1,3,2,5
"1961",1,27,3,4,20,3,4,1,2,3,3,9,4,4,7428,7,1,12,3,1,12,3,3,5,3,1,3,2,5
"1962",1,27,3,4,20,3,2,1,2,3,3,9,4,4,7428,2,1,12,3,1,12,3,3,5,3,1,3,10,5
"1963",1,27,3,4,20,3,4,1,2,3,3,9,4,4,7428,7,1,12,3,1,12,3,3,5,3,1,3,4,5
"1964",1,37,4,4,3,3,2,3,2,3,3,9,4,4,7428,2,1,12,3,1,12,3,3,5,3,1,3,2,5
"1965",1,37,4,4,3,3,2,3,2,3,3,9,4,4,7428,4,1,12,3,1,12,3,3,5,3,1,3,2,5
"1966",1,34,4,3,5,3,4,3,1,2,3,4,1,4,11631,2,1,12,3,4,14,6,3,11,10,5,8,4,2
"1967",1,51,4,3,8,4,2,1,1,2,3,4,1,4,11631,2,1,12,3,4,14,6,3,11,10,5,8,4,2
"1968",1,34,4,3,5,3,2,3,1,2,3,4,1,4,11631,1,1,12,3,4,14,6,3,11,10,5,8,4,2
"1969",1,51,4,3,8,4,4,1,1,2,3,4,1,4,11631,1,1,12,3,4,14,6,3,11,10,5,8,4,2
"1970",1,36,4,3,5,3,4,3,1,2,3,4,1,4,11631,2,1,12,3,4,14,6,3,11,10,5,8,4,2
"1971",1,34,4,3,5,3,2,3,1,2,3,4,1,4,11631,1,1,12,3,4,14,6,3,11,10,5,8,4,2
"1972",1,51,4,3,8,4,2,1,1,2,3,4,1,4,11631,2,1,12,3,4,14,6,3,11,10,5,8,4,2
"1973",1,51,4,3,8,4,4,1,1,2,3,4,1,4,11631,1,1,12,3,4,14,6,3,11,10,5,8,4,2
"1974",1,34,4,3,5,3,4,3,1,2,3,4,1,4,11631,2,1,12,3,4,14,6,3,11,10,5,8,4,2
"1975",1,51,4,3,8,4,2,1,1,2,3,4,1,4,11631,2,1,12,3,4,14,6,3,11,10,5,8,4,2
"1976",1,34,4,3,5,3,2,3,1,2,3,4,1,4,11631,1,1,12,3,4,14,6,3,11,10,5,8,4,2
"1977",1,51,4,3,8,4,4,1,1,2,3,4,1,4,11631,1,1,12,3,4,14,6,3,11,10,5,8,4,2
"1978",1,34,4,3,5,3,4,3,1,2,3,4,1,4,11631,2,1,12,3,4,14,6,3,11,10,5,8,4,2
"1979",1,34,4,3,5,3,2,3,1,2,3,4,1,4,11631,1,1,12,3,4,14,6,3,11,10,5,8,4,2
"1980",1,51,4,3,8,4,2,1,1,2,3,4,1,4,11631,2,1,12,3,4,14,6,3,11,10,5,8,4,2
"1981",1,51,4,3,8,4,4,1,1,2,3,4,1,4,11631,1,1,12,3,4,14,6,3,11,10,5,8,4,2
"1982",1,36,3,4,11,2,6,2,1,3,3,9,4,2,9738,0,1,14,3,3,10,6,3,9,7,2,8,10,1
"1983",1,41,4,4,6,3,2,1,1,3,3,9,4,2,9738,0,1,14,3,3,10,6,3,9,7,2,8,10,1
"1984",1,41,4,4,6,3,3,1,1,3,3,9,4,2,9738,5,1,14,3,3,10,6,3,9,7,2,8,10,1
"1985",1,36,3,4,11,2,4,2,1,3,3,9,4,2,9738,6,1,14,3,3,10,6,3,9,7,2,8,10,1
"1986",1,36,3,4,11,2,6,2,1,3,3,9,4,2,9738,0,1,14,3,3,10,6,3,9,7,2,8,10,1
"1987",1,36,3,4,11,2,4,2,1,3,3,9,4,2,9738,6,1,14,3,3,10,6,3,9,7,2,8,10,1
"1988",1,41,4,4,6,3,2,1,1,3,3,9,4,2,9738,0,1,14,3,3,10,6,3,9,7,2,8,10,1
"1989",1,41,4,4,6,3,3,1,1,3,3,9,4,2,9738,5,1,14,3,3,10,6,3,9,7,2,8,10,1
"1990",1,36,3,4,11,2,6,2,1,3,3,9,4,2,9738,0,1,14,3,3,10,6,3,9,7,2,8,10,1
"1991",1,41,4,4,6,3,2,1,1,3,3,9,4,2,9738,0,1,14,3,3,10,6,3,9,7,2,8,10,1
"1992",1,41,4,4,6,3,3,1,1,3,3,9,4,2,9738,5,1,14,3,3,10,6,3,9,7,2,8,10,1
"1993",1,36,3,4,11,2,4,2,1,2,2,2,4,2,5204,8,1,11,3,4,1,2,3,1,0,0,0,10,6
"1994",1,36,3,4,11,2,6,2,1,3,3,9,4,2,9738,0,1,14,3,3,10,6,3,9,7,2,8,10,1
"1995",1,36,3,4,11,2,4,2,1,3,3,9,4,2,9738,6,1,14,3,3,10,6,3,9,7,2,8,10,1
"1996",1,41,4,4,6,3,2,1,1,3,3,9,4,2,9738,0,1,14,3,3,10,6,3,9,7,2,8,10,1
"1997",1,41,4,4,6,3,3,1,1,3,3,9,4,2,9738,5,1,14,3,3,10,6,3,9,7,2,8,10,1
"1998",1,36,4,3,3,2,2,1,1,3,1,3,4,1,2835,5,1,22,3,1,7,2,3,1,0,0,0,2,3
"1999",1,36,4,3,5,2,2,1,1,3,1,3,4,1,2835,5,1,22,3,1,7,2,3,1,0,0,0,2,3
"2000",1,36,4,3,3,2,2,1,1,3,1,3,4,1,2835,1,1,22,3,1,7,2,3,1,0,0,0,2,3
"2001",1,36,4,3,5,2,2,1,1,3,1,3,4,1,2835,1,1,22,3,1,7,2,3,1,0,0,0,2,3
"2002",1,36,4,3,3,2,2,1,1,3,1,3,4,1,2835,5,1,22,4,1,7,2,3,1,0,0,0,2,3
"2003",1,36,4,3,5,2,2,1,1,3,1,3,4,1,2835,5,1,22,4,1,7,2,3,1,0,0,0,2,3
"2004",1,36,4,3,3,2,2,1,1,3,1,3,4,1,2835,1,1,22,4,1,7,2,3,1,0,0,0,2,3
"2005",1,36,4,3,5,2,2,1,1,3,1,3,4,1,2835,1,1,22,4,1,7,2,3,1,0,0,0,2,3
"2006",1,36,4,3,3,2,2,1,1,3,1,3,4,1,2835,5,1,22,3,1,7,2,3,1,0,0,0,2,3
"2007",1,36,4,3,5,2,2,1,1,3,1,3,4,1,2835,5,1,22,3,1,7,2,3,1,0,0,0,2,3
"2008",1,36,4,3,3,2,2,1,1,3,1,3,4,1,2835,1,1,22,3,1,7,2,3,1,0,0,0,2,3
"2009",1,36,4,3,5,2,2,1,1,3,1,3,4,1,2835,1,1,22,3,1,7,2,3,1,0,0,0,2,3
"2010",1,36,4,3,3,2,2,1,1,3,1,3,4,1,2835,5,1,22,4,1,7,2,3,1,0,0,0,2,3
"2011",1,36,4,3,5,2,2,1,1,3,1,3,4,1,2835,5,1,22,4,1,7,2,3,1,0,0,0,2,3
"2012",1,36,4,3,3,2,2,1,1,3,1,3,4,1,2835,1,1,22,4,1,7,2,3,1,0,0,0,2,3
"2013",1,36,4,3,5,2,2,1,1,3,1,3,4,1,2835,1,1,22,4,1,7,2,3,1,0,0,0,2,3
"2014",1,43,3,4,26,2,2,3,2,3,4,4,4,2,16959,1,3,12,3,4,25,3,4,25,12,4,12,2,4
"2015",1,38,4,4,3,3,2,1,2,3,4,4,4,2,16959,1,3,12,3,4,25,3,4,25,12,4,12,2,4
"2016",1,38,4,4,3,3,2,1,2,3,4,4,4,2,16959,1,3,12,3,4,25,3,4,25,12,4,12,2,4
"2017",1,43,3,4,26,2,6,3,2,3,4,4,4,2,16959,1,3,12,4,4,25,3,4,25,12,4,12,2,4
"2018",1,38,4,4,3,3,2,1,2,3,4,4,4,2,16959,1,3,12,3,4,25,3,4,25,12,4,12,2,4
"2019",1,38,4,4,3,3,2,1,2,3,4,4,4,2,16959,1,3,12,3,4,25,3,4,25,12,4,12,2,4
"2020",1,43,3,4,26,2,2,3,2,3,4,4,4,2,16959,1,3,12,3,4,25,3,4,25,12,4,12,2,4
"2021",1,43,3,4,26,2,6,3,2,3,4,4,4,2,16959,1,3,12,3,4,25,3,4,25,12,4,12,2,4
"2022",1,43,3,4,26,2,2,3,2,3,4,4,4,2,16959,1,3,12,3,4,25,3,4,25,12,4,12,2,4
"2023",1,38,4,4,3,3,2,1,2,3,4,4,4,2,16959,1,3,12,3,4,25,3,4,25,12,4,12,2,4
"2024",1,38,4,4,3,3,2,1,2,3,4,4,4,2,16959,1,3,12,3,4,25,3,4,25,12,4,12,2,4
"2025",1,43,3,4,26,2,6,3,2,3,4,4,4,2,16959,1,3,12,4,4,25,3,4,25,12,4,12,2,4
"2026",1,38,4,4,3,3,2,1,2,3,4,4,4,2,16959,1,3,12,3,4,25,3,4,25,12,4,12,2,4
"2027",1,38,4,4,3,3,2,1,2,3,4,4,4,2,16959,1,3,12,3,4,25,3,4,25,12,4,12,2,4
"2028",1,43,3,4,26,2,2,3,2,3,4,4,4,2,16959,1,3,12,3,4,25,3,4,25,12,4,12,2,4
"2029",1,43,3,4,26,2,6,3,2,3,4,4,4,2,16959,1,3,12,3,4,25,3,4,25,12,4,12,2,4
"2030",1,30,3,3,23,3,2,1,2,1,1,8,3,1,2613,1,1,25,3,3,10,2,2,10,7,0,9,2,3
"2031",1,59,4,3,3,3,2,1,2,1,1,8,3,1,2613,1,1,25,3,3,10,2,2,10,7,0,9,2,3
"2032",1,59,4,3,3,3,2,1,2,1,1,8,3,1,2613,3,1,25,4,3,10,2,2,10,7,0,9,2,3
"2033",1,30,3,3,23,3,5,1,2,1,1,8,3,1,2613,4,1,25,3,3,10,2,2,10,7,0,9,2,3
"2034",1,30,3,3,23,3,2,1,2,1,1,8,3,1,2613,1,1,25,4,3,10,2,2,10,7,0,9,2,3
"2035",1,30,3,3,23,3,5,1,2,1,1,8,3,1,2613,4,1,25,4,3,10,2,2,10,7,0,9,8,3
"2036",1,59,4,3,3,3,2,1,2,1,1,8,3,1,2613,1,1,25,4,3,10,2,2,10,7,0,9,2,3
"2037",1,59,4,3,3,3,2,1,2,1,1,8,3,2,2613,3,1,25,4,3,14,6,3,14,11,2,13,2,3
"2038",1,30,3,3,23,3,2,1,2,1,1,8,3,1,2613,1,1,25,3,3,10,2,2,10,7,0,9,2,3
"2039",1,59,4,3,3,3,2,1,2,1,1,8,3,1,2613,1,1,25,3,3,10,2,2,10,7,0,9,2,3
"2040",1,59,4,3,3,3,2,1,2,1,1,8,3,1,2613,3,1,25,4,3,10,2,2,10,7,0,9,2,3
"2041",1,30,3,3,23,3,5,1,2,1,1,8,3,1,2613,4,1,25,3,3,10,2,2,10,7,0,9,2,3
"2042",1,30,3,3,23,3,2,1,2,1,1,8,3,1,2613,1,1,25,4,3,10,2,2,10,7,0,9,2,3
"2043",1,30,3,3,23,3,5,1,2,1,1,8,3,1,2613,4,1,25,4,3,10,2,2,10,7,0,9,8,3
"2044",1,59,4,3,3,3,2,1,2,1,1,8,3,1,2613,1,1,25,4,3,10,2,2,10,3,0,9,2,3
"2045",1,59,4,3,3,3,2,1,2,1,1,8,3,2,2613,3,1,25,4,3,14,6,3,14,11,2,13,2,3
"2046",1,33,1,4,22,2,3,3,2,3,2,9,2,2,6146,0,1,13,4,1,8,2,4,7,7,0,7,2,5
"2047",1,52,4,3,2,3,2,1,2,3,2,9,2,2,6146,0,1,13,3,1,8,2,4,7,7,0,7,2,5
"2048",1,52,4,3,2,3,2,1,2,3,2,9,2,2,6146,4,1,13,4,1,8,2,4,7,7,0,7,2,5
"2049",1,33,1,4,22,2,5,3,2,3,2,9,2,2,6146,7,1,13,3,1,8,2,4,7,7,0,7,2,5
"2050",1,33,1,4,22,2,3,3,2,3,2,9,2,2,6146,0,1,13,3,1,8,2,4,7,7,0,7,2,5
"2051",1,33,1,4,22,2,5,3,2,3,2,9,2,2,6146,7,1,13,3,1,8,2,4,7,7,0,7,2,5
"2052",1,52,4,3,2,3,2,1,2,3,2,9,2,2,6146,0,1,13,3,1,8,2,4,7,7,0,7,2,5
"2053",1,52,4,3,2,3,2,1,2,3,2,9,2,2,6146,4,1,13,3,1,8,2,4,7,7,0,7,2,5
"2054",1,33,1,4,22,2,3,3,2,3,2,9,2,2,6146,0,1,13,4,1,8,2,4,7,7,0,7,2,5
"2055",1,52,4,3,2,3,2,1,2,3,2,9,2,2,6146,0,1,13,3,1,8,2,4,7,7,0,7,2,5
"2056",1,52,4,3,2,3,2,1,2,3,2,9,2,2,6146,4,1,13,4,1,8,2,4,7,7,0,7,2,5
"2057",1,33,1,4,22,2,5,3,2,3,2,9,2,2,6146,7,1,13,3,1,8,2,4,7,7,0,7,2,5
"2058",1,33,1,4,22,2,3,3,2,3,2,9,2,2,6146,0,1,13,3,1,8,2,4,7,7,0,7,2,5
"2059",1,33,1,4,22,2,5,3,2,3,2,9,2,2,6146,7,1,13,3,1,8,2,4,7,7,0,7,2,5
"2060",1,52,4,3,2,3,2,1,2,3,2,9,2,2,6146,0,1,13,3,1,8,2,4,7,7,0,7,2,5
"2061",1,52,4,3,2,3,2,1,2,3,2,9,2,2,6146,4,1,13,3,1,8,2,4,7,7,0,7,2,5
"2062",2,56,4,3,14,4,2,2,1,3,1,8,2,2,4963,9,3,18,3,1,7,2,3,5,4,4,3,6,6
"2063",2,33,4,3,2,2,2,1,1,3,1,8,2,2,4963,9,3,18,3,1,7,2,3,5,4,4,3,6,6
"2064",2,33,4,3,2,2,2,1,1,3,1,8,2,2,4963,2,3,18,3,1,7,2,3,5,4,4,3,6,6
"2065",2,56,4,3,14,4,4,2,1,3,1,8,2,2,4963,3,3,18,3,1,7,2,3,5,4,4,3,6,6
"2066",2,33,4,3,2,2,2,1,1,3,1,8,2,2,4963,9,3,18,3,1,7,2,3,5,4,4,3,6,6
"2067",2,33,4,3,2,2,2,1,1,3,1,8,2,2,4963,2,3,18,3,1,7,2,3,5,4,4,3,6,6
"2068",2,56,4,3,14,4,2,2,1,3,1,8,2,2,4963,9,3,18,3,1,7,2,3,5,4,4,3,6,6
"2069",2,56,4,3,14,4,4,2,1,3,1,8,3,4,2479,2,1,24,4,1,7,2,3,5,4,4,3,6,3
"2070",2,56,4,3,14,4,2,2,1,3,1,8,2,2,4963,9,3,18,3,1,7,2,3,5,4,4,3,6,6
"2071",2,33,4,3,2,2,2,1,1,3,1,8,2,2,4963,9,3,18,3,1,7,2,3,5,4,4,3,6,6
"2072",2,33,4,3,2,2,2,1,1,3,1,8,2,2,4963,2,3,18,3,1,7,2,3,5,4,4,3,6,6
"2073",2,56,4,3,14,4,4,2,1,3,1,8,2,2,4963,3,3,18,3,1,7,2,3,5,4,4,3,6,6
"2074",2,33,4,3,2,2,2,1,1,3,1,8,2,2,1859,1,3,25,4,2,1,2,4,1,1,0,0,10,3
