"","Is_Resigning","Age","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Employee.Source","cluster"
"2182",1,49,4,3,20,4,4,3,1,3,2,5,1,2,6567,1,1,14,3,3,16,2,2,15,11,5,11,5,1
"2183",1,45,3,3,7,4,2,1,1,3,2,5,1,2,6567,1,1,14,4,3,16,2,2,15,11,5,11,5,1
"2184",1,45,3,3,7,4,3,1,1,3,2,5,1,2,6567,1,1,14,3,3,16,2,2,15,11,5,11,5,1
"2185",1,49,4,3,20,4,4,3,1,3,2,5,1,2,6567,1,1,14,3,3,16,2,2,15,11,5,11,5,1
"2186",1,45,3,3,7,4,2,1,1,3,2,5,1,2,6567,1,1,14,3,3,16,2,2,15,11,5,11,5,1
"2187",1,45,3,3,7,4,3,1,1,3,2,5,1,2,6567,1,1,14,3,3,16,2,2,15,11,5,11,5,1
"2188",1,49,4,3,20,4,4,3,1,3,2,5,1,2,6567,1,1,14,3,3,16,2,2,15,11,5,11,5,1
"2189",1,49,4,3,20,4,4,3,1,3,2,5,1,2,6567,1,1,14,3,3,16,2,2,15,11,5,11,5,1
"2190",1,43,3,3,28,3,4,2,1,4,1,8,3,4,4739,4,1,12,3,4,18,2,3,3,2,1,2,6,2
"2191",1,29,4,3,15,3,2,1,1,4,1,8,3,4,4739,4,1,12,3,4,18,2,3,3,2,1,2,6,2
"2192",1,29,4,3,15,3,4,1,1,4,1,8,3,4,4739,3,1,12,3,4,18,2,3,3,2,1,2,6,2
"2193",1,43,3,3,28,3,6,2,1,4,1,8,3,4,4739,4,1,12,3,4,18,2,3,3,2,1,2,6,2
"2194",1,29,4,3,15,3,2,1,1,4,1,8,3,4,4739,4,1,12,3,4,18,2,3,3,2,1,2,6,2
"2195",1,29,4,3,15,3,4,1,1,4,1,8,3,4,4739,3,1,12,3,4,18,2,3,3,2,1,2,6,2
"2196",1,43,3,3,28,3,4,2,1,4,1,8,3,4,4739,4,1,12,3,4,18,2,3,3,2,1,2,6,2
"2197",1,43,3,3,28,3,6,2,1,4,1,8,3,4,4739,4,1,12,3,4,18,2,3,3,2,1,2,6,2
"2198",1,43,3,3,28,3,4,2,1,4,1,8,3,4,4739,4,1,12,3,4,18,2,3,3,2,1,2,6,2
"2199",1,29,4,3,15,3,2,1,1,4,1,8,3,4,4739,4,1,12,3,4,18,2,3,3,2,1,2,6,2
"2200",1,29,4,3,15,3,4,1,1,4,1,8,3,4,4739,3,1,12,3,4,18,2,3,3,2,1,2,6,2
"2201",1,43,3,3,28,3,6,2,1,4,1,8,3,4,4739,4,1,12,3,4,18,2,3,3,2,1,2,6,2
"2202",1,29,4,3,15,3,2,1,1,4,1,8,3,4,4739,4,1,12,3,4,18,2,3,3,2,1,2,6,2
"2203",1,29,4,3,15,3,4,1,1,4,1,8,3,4,4739,3,1,12,3,4,18,2,3,3,2,1,2,6,2
"2204",1,43,3,3,28,3,4,2,1,4,1,8,3,4,4739,4,1,12,3,4,18,2,3,3,2,1,2,6,2
"2205",1,43,3,3,28,3,6,2,1,4,1,8,3,4,4739,4,1,12,3,4,18,2,3,3,2,1,2,6,2
"2206",1,50,3,4,12,3,3,3,1,3,3,9,4,4,9208,4,1,11,3,4,16,3,3,2,2,2,1,10,4
"2207",1,42,4,3,17,2,2,1,1,3,3,9,4,4,9208,4,1,11,3,4,16,3,3,2,2,2,1,10,4
"2208",1,50,3,4,12,3,4,3,1,3,3,9,4,4,9208,6,1,11,3,4,16,3,3,2,2,2,1,10,4
"2209",1,42,4,3,17,2,4,1,1,3,3,9,4,4,9208,7,1,11,3,4,16,3,3,2,2,2,1,10,4
"2210",1,42,4,3,17,2,2,1,1,3,3,9,4,4,9208,4,1,11,3,4,16,3,3,2,2,2,1,10,4
"2211",1,42,4,3,17,2,4,1,1,3,3,9,4,4,9208,7,1,11,3,4,16,3,3,2,2,2,1,10,4
"2212",1,50,3,4,12,3,3,3,1,3,3,9,4,4,9208,4,1,11,3,4,16,3,3,2,2,2,1,10,4
"2213",1,50,3,4,12,3,4,3,1,3,3,9,4,4,9208,6,1,11,3,4,16,3,3,2,2,2,1,10,4
"2214",1,50,3,4,12,3,3,3,1,3,3,9,4,4,9208,4,1,11,3,4,16,3,3,2,2,2,1,10,4
"2215",1,42,4,3,17,2,2,1,1,3,3,9,4,4,9208,4,1,11,3,4,16,3,3,2,2,2,1,10,4
"2216",1,50,3,4,12,3,4,3,1,3,3,9,4,4,9208,6,1,11,3,4,16,3,3,2,2,2,1,10,4
"2217",1,42,4,3,17,2,4,1,1,3,3,9,4,4,9208,7,1,11,3,4,16,3,3,2,2,2,1,10,4
"2218",1,42,4,3,17,2,2,1,1,3,3,9,4,4,9208,4,1,11,3,4,16,3,3,2,2,2,1,10,4
"2219",1,42,4,3,17,2,4,1,1,3,3,9,4,4,9208,7,1,11,3,4,16,3,3,2,2,2,1,10,4
"2220",1,50,3,4,12,3,3,3,1,3,3,9,4,4,9208,4,1,11,3,4,16,3,3,2,2,2,1,10,4
"2221",1,50,3,4,12,3,4,3,1,3,3,9,4,4,9208,6,1,11,3,4,16,3,3,2,2,2,1,10,4
"2222",1,31,4,4,20,3,2,2,1,1,2,9,3,2,4559,3,3,11,3,3,4,2,3,2,2,2,2,10,2
"2223",1,25,4,3,1,3,2,1,1,1,2,9,3,2,4559,2,3,11,3,3,4,2,3,2,2,2,2,10,2
"2224",1,25,4,3,1,3,2,1,1,1,2,9,3,2,4559,4,3,11,3,3,4,2,3,2,2,2,2,10,2
"2225",1,31,4,4,20,3,4,2,1,1,2,9,3,2,4559,7,3,11,3,3,4,2,3,2,2,2,2,10,2
"2226",1,25,4,3,1,3,2,1,1,1,2,9,3,2,4559,3,3,11,3,3,4,2,3,2,2,2,2,10,2
"2227",1,25,4,3,1,3,2,1,1,1,2,9,3,2,4559,4,3,11,3,3,4,2,3,2,2,2,2,10,2
"2228",1,31,4,4,20,3,2,2,1,1,2,9,3,2,4559,3,3,11,3,3,4,2,3,2,2,2,2,10,2
"2229",1,31,4,4,20,3,4,2,1,1,2,9,3,2,4559,7,3,11,3,3,4,2,3,2,2,2,2,10,2
"2230",1,31,4,4,20,3,2,2,1,1,2,9,3,2,4559,3,3,11,3,3,4,2,3,2,2,2,2,10,2
"2231",1,25,4,3,1,3,2,1,1,1,2,9,3,2,4559,3,3,11,3,3,4,2,3,2,2,2,2,10,2
"2232",1,25,4,3,1,3,2,1,1,1,2,9,3,2,4559,4,3,11,3,3,4,2,3,2,2,2,2,10,2
"2233",1,31,4,4,20,3,4,2,1,1,2,9,3,2,4559,7,3,11,3,3,4,2,3,2,2,2,2,10,2
"2234",1,25,4,3,1,3,2,1,1,1,2,9,3,2,4559,3,3,11,3,3,4,2,3,2,2,2,2,10,2
"2235",1,25,4,3,1,3,2,1,1,1,2,9,3,2,4559,4,3,11,3,3,4,2,3,2,2,2,2,10,2
"2236",1,31,4,4,20,3,2,2,1,1,2,9,3,2,4559,3,3,11,3,3,4,2,3,2,2,2,2,10,2
"2237",1,31,4,4,20,3,4,2,1,1,2,9,3,2,4559,7,3,11,3,3,4,2,3,2,2,2,2,10,2
"2238",1,41,4,4,9,1,2,3,2,3,3,9,3,1,8189,3,3,13,3,3,12,2,3,9,7,0,7,10,1
"2239",1,51,4,3,1,3,2,1,2,3,3,9,3,1,8189,3,3,13,3,3,12,2,3,9,7,0,7,10,1
"2240",1,51,4,3,1,3,2,1,2,3,3,9,3,1,8189,4,3,13,3,3,12,2,3,9,7,0,7,10,1
"2241",1,41,4,4,9,1,4,3,2,3,3,9,3,1,8189,6,3,13,3,3,12,2,3,9,7,0,7,10,1
"2242",1,41,4,4,9,1,2,3,2,3,3,9,3,1,8189,3,3,13,3,3,12,2,3,9,7,0,7,10,1
"2243",1,41,4,4,9,1,4,3,2,3,3,9,3,1,8189,6,3,13,3,3,12,2,3,9,7,0,7,10,1
"2244",1,51,4,3,1,3,2,1,2,3,3,9,3,1,8189,3,3,13,3,3,12,2,3,9,7,0,7,10,1
"2245",1,51,4,3,1,3,2,1,2,3,3,9,3,1,8189,4,3,13,3,3,12,2,3,9,7,0,7,10,1
"2246",1,41,4,4,9,1,2,3,2,3,3,9,3,1,8189,3,3,13,3,3,12,2,3,9,7,0,7,10,1
"2247",1,51,4,3,1,3,2,1,2,3,3,9,3,1,8189,3,3,13,3,3,12,2,3,9,7,0,7,10,1
"2248",1,51,4,3,1,3,2,1,2,3,3,9,3,1,8189,4,3,13,3,3,12,2,3,9,7,0,7,10,1
"2249",1,41,4,4,9,1,4,3,2,3,3,9,3,1,8189,6,3,13,3,3,12,2,3,9,7,0,7,10,1
"2250",1,41,4,4,9,1,2,3,2,3,3,9,3,1,8189,3,3,13,3,3,12,2,3,9,7,0,7,10,1
"2251",1,41,4,4,9,1,4,3,2,3,3,9,3,1,8189,6,3,13,3,3,12,2,3,9,7,0,7,10,1
"2252",1,51,4,3,1,3,2,1,2,3,3,9,3,1,8189,3,3,13,3,3,12,2,3,9,7,0,7,10,1
"2253",1,51,4,3,1,3,2,1,2,3,3,9,3,1,8189,4,3,13,3,3,12,2,3,9,7,0,7,10,1
"2254",1,26,4,1,25,1,2,3,1,3,1,2,3,2,2942,1,1,23,3,4,8,3,3,8,7,5,7,2,5
"2255",1,32,3,3,7,3,2,1,1,3,1,2,3,2,2942,1,1,23,3,4,8,3,3,8,7,5,7,2,5
"2256",1,32,3,3,7,3,3,1,1,3,1,2,3,2,2942,0,1,23,3,4,8,3,3,8,7,5,7,2,5
"2257",1,26,4,1,25,1,6,3,1,3,1,2,3,2,2942,0,1,23,3,4,8,3,3,8,7,5,7,2,5
"2258",1,26,4,1,25,1,2,3,1,3,1,2,3,2,2942,1,1,23,4,4,8,3,3,8,7,5,7,2,5
"2259",1,26,4,1,25,1,6,3,1,3,1,2,3,2,2942,0,1,23,4,4,8,3,3,8,7,5,7,2,5
"2260",1,32,3,3,7,3,2,1,1,3,1,2,3,2,2942,1,1,23,4,4,8,3,3,8,7,5,7,2,5
"2261",1,32,3,3,7,3,3,1,1,3,1,2,3,2,2942,0,1,23,4,4,8,3,3,8,7,5,7,2,5
"2262",1,26,4,1,25,1,2,3,1,3,1,2,3,2,2942,1,1,23,3,4,8,3,3,8,7,5,7,2,5
"2263",1,32,3,3,7,3,2,1,1,3,1,2,3,2,2942,1,1,23,3,4,8,3,3,8,7,5,7,2,5
"2264",1,32,3,3,7,3,3,1,1,3,1,2,3,2,2942,0,1,23,3,4,8,3,3,8,7,5,7,2,5
"2265",1,26,4,1,25,1,6,3,1,3,1,2,3,2,2942,0,1,23,3,4,8,3,3,8,7,5,7,2,5
"2266",1,26,4,1,25,1,2,3,1,3,1,2,3,2,2942,1,1,23,4,4,8,3,3,8,7,5,7,2,5
"2267",1,26,4,1,25,1,6,3,1,3,1,2,3,2,2942,0,1,23,4,4,8,3,3,8,7,5,7,2,5
"2268",1,32,3,3,7,3,2,1,1,3,1,2,3,2,2942,1,1,23,4,4,8,3,3,8,7,5,7,2,5
"2269",1,32,3,3,7,3,3,1,1,3,1,2,3,2,2942,0,1,23,4,4,8,3,3,8,7,5,3,2,5
"2270",1,36,4,3,6,2,4,2,2,3,2,5,2,1,4941,6,1,20,3,4,7,0,3,3,2,0,1,2,2
"2271",1,38,1,4,2,2,2,1,2,3,2,5,2,1,4941,6,1,20,3,4,7,0,3,3,2,0,1,2,2
"2272",1,38,1,4,2,2,2,1,2,3,2,5,2,1,4941,1,1,20,3,4,7,0,3,3,2,0,1,2,2
"2273",1,36,4,3,6,2,3,2,2,3,2,5,2,1,4941,1,1,20,3,4,7,0,3,3,2,0,1,2,2
"2274",1,36,4,3,6,2,4,2,2,3,2,5,2,1,4941,6,1,20,4,4,7,0,3,3,2,0,1,2,2
"2275",1,36,4,3,6,2,3,2,2,3,2,5,2,1,4941,1,1,20,4,4,7,0,3,3,2,0,1,2,2
"2276",1,38,1,4,2,2,2,1,2,3,2,5,2,1,4941,6,1,20,4,4,7,0,3,3,2,0,1,2,2
"2277",1,38,1,4,2,2,2,1,2,3,2,5,2,1,4941,1,1,20,4,4,7,0,3,3,2,0,1,2,2
"2278",1,36,4,3,6,2,4,2,2,3,2,5,2,1,4941,6,1,20,3,4,7,0,3,3,2,0,1,2,2
"2279",1,38,1,4,2,2,2,1,2,3,2,5,2,1,4941,6,1,20,3,4,7,0,3,3,2,0,1,2,2
"2280",1,38,1,4,2,2,2,1,2,3,2,5,2,1,4941,1,1,20,3,4,7,0,3,3,2,0,1,2,2
"2281",1,36,4,3,6,2,3,2,2,3,2,5,2,1,4941,1,1,20,3,4,7,0,3,3,2,0,1,2,2
"2282",1,36,4,3,6,2,4,2,2,3,2,5,2,1,4941,6,1,20,4,4,7,0,3,3,2,0,1,2,2
"2283",1,36,4,3,6,2,3,2,2,3,2,5,2,1,4941,1,1,20,4,4,7,0,3,3,2,0,1,2,2
"2284",1,38,1,4,2,2,2,1,2,3,2,5,2,1,4941,6,1,20,4,4,7,0,3,3,2,0,1,2,2
"2285",1,38,1,4,2,2,2,1,2,3,2,5,2,1,4941,1,1,20,4,4,7,0,3,3,2,0,1,2,2
"2286",2,51,3,3,8,4,2,1,2,1,3,5,4,4,10650,2,1,15,3,4,18,2,3,4,2,0,3,2,4
"2287",2,28,4,3,2,4,2,1,2,1,3,5,4,4,10650,2,1,15,3,4,18,2,3,4,2,0,3,2,4
"2288",2,28,4,3,2,4,2,1,2,1,3,5,4,4,10650,1,1,15,3,4,18,2,3,4,2,0,3,2,4
"2289",2,51,3,3,8,4,3,1,2,1,3,5,4,4,10650,1,1,15,3,4,18,2,3,4,2,0,3,2,4
"2290",2,28,4,3,2,4,2,1,2,1,3,5,4,4,10650,2,1,15,3,4,18,2,3,4,2,0,3,4,4
"2291",2,28,4,3,2,4,2,1,2,1,3,5,4,4,10650,1,1,15,3,4,18,2,3,4,2,0,3,2,4
"2292",2,51,3,3,8,4,2,1,2,1,3,5,4,4,10650,2,1,15,3,4,18,2,3,4,2,0,3,2,4
"2293",2,51,3,3,8,4,3,1,2,1,3,5,4,4,10650,1,1,15,3,4,18,2,3,4,2,0,3,2,4
"2294",2,51,3,3,8,4,2,1,2,1,3,5,4,4,10650,2,1,15,3,4,18,2,3,4,2,0,3,2,4
"2295",2,28,4,3,2,4,2,1,2,1,3,5,4,4,10650,2,1,15,3,4,18,2,3,4,2,0,3,2,4
"2296",2,28,4,3,2,4,2,1,2,1,3,5,4,4,10650,1,1,15,3,4,18,2,3,4,2,0,3,2,4
"2297",2,51,3,3,8,4,3,1,2,1,3,5,4,4,10650,1,1,15,3,4,18,2,3,4,2,0,3,2,4
"2298",2,28,4,3,2,4,2,1,2,1,3,5,4,4,10650,2,1,15,3,4,18,2,3,4,2,0,3,4,4
"2299",2,28,4,3,2,4,2,1,2,1,3,5,4,4,10650,1,1,15,3,4,18,2,3,4,2,0,3,2,4
"2300",2,51,3,3,8,4,2,1,2,1,3,5,4,4,10650,2,1,15,3,4,18,2,3,4,2,0,3,2,4
"2301",2,51,3,3,8,4,3,1,2,1,3,5,4,4,10650,1,1,15,3,4,18,2,3,4,2,0,3,2,4
"2302",1,39,4,4,4,4,2,4,1,2,2,9,3,2,5902,4,1,14,3,3,17,1,4,15,11,5,9,2,1
"2303",1,25,1,3,5,2,2,1,1,2,2,9,3,2,5902,4,1,14,3,3,17,1,4,15,11,5,9,2,1
"2304",1,39,4,4,4,4,2,4,1,2,2,9,3,2,5902,5,1,14,3,3,17,1,4,15,11,5,9,2,1
"2305",1,25,1,3,5,2,2,1,1,2,2,9,3,2,5902,5,1,14,4,3,17,1,4,15,11,5,9,2,1
"2306",1,25,1,3,5,2,2,1,1,2,2,9,3,2,5902,4,1,14,3,3,17,1,4,15,11,5,9,2,1
"2307",1,25,1,3,5,2,2,1,1,2,2,9,3,2,5902,5,1,14,3,3,17,1,4,15,11,5,9,2,1
"2308",1,39,4,4,4,4,2,4,1,2,2,9,3,2,5902,4,1,14,3,3,17,1,4,15,11,5,9,2,1
"2309",1,39,4,4,4,4,2,4,1,2,2,9,3,2,5902,5,1,14,3,3,17,1,4,15,11,5,9,2,1
"2310",1,39,4,4,4,4,2,4,1,2,2,9,3,2,5902,4,1,14,3,3,17,1,4,15,11,5,9,2,1
"2311",1,25,1,3,5,2,2,1,1,2,2,9,3,2,5902,4,1,14,3,3,17,1,4,15,11,5,9,2,1
"2312",1,39,4,4,4,4,2,4,1,2,2,9,3,2,5902,5,1,14,3,3,17,1,4,15,11,5,9,2,1
"2313",1,25,1,3,5,2,2,1,1,2,2,9,3,2,5902,5,1,14,4,3,17,1,4,15,11,5,9,2,1
"2314",1,25,1,3,5,2,2,1,1,2,2,9,3,2,5902,4,1,14,3,3,17,1,4,15,11,5,9,2,1
"2315",1,25,1,3,5,2,2,1,1,2,2,9,3,2,5902,5,1,14,3,3,17,1,4,15,11,5,9,2,1
"2316",1,39,4,4,4,4,2,4,1,2,2,9,3,2,5902,4,1,14,3,3,17,1,4,15,11,5,9,2,1
"2317",1,25,4,4,28,3,2,1,2,2,2,9,3,2,8639,2,1,18,3,4,6,3,3,2,2,2,2,4,4
"2318",1,36,4,3,6,3,2,1,2,2,2,9,3,2,8639,2,1,18,3,4,6,3,3,2,2,2,2,4,4
"2319",1,36,4,3,6,3,3,1,2,2,2,9,3,2,8639,5,1,18,3,4,6,3,3,2,2,2,2,4,4
"2320",1,25,4,4,28,3,6,1,2,2,2,9,3,2,8639,8,1,18,3,4,6,3,3,2,2,2,2,4,4
"2321",1,25,4,4,28,3,2,1,2,2,2,9,3,2,8639,2,1,18,3,4,6,3,3,2,2,2,2,4,4
"2322",1,25,4,4,28,3,6,1,2,2,2,9,3,2,8639,8,1,18,3,4,6,3,3,2,2,2,2,4,4
"2323",1,36,4,3,6,3,2,1,2,2,2,9,3,2,8639,2,1,18,3,4,6,3,3,2,2,2,2,4,4
"2324",1,36,4,3,6,3,3,1,2,2,2,9,3,2,8639,5,1,18,3,4,6,3,3,2,2,2,2,4,4
"2325",1,25,4,4,28,3,2,1,2,2,2,9,3,2,8639,2,1,18,3,4,6,3,3,2,2,2,2,4,4
"2326",1,36,4,3,6,3,2,1,2,2,2,9,3,2,8639,2,1,18,3,4,6,3,3,2,2,2,2,4,4
"2327",1,36,4,3,6,3,3,1,2,2,2,9,3,2,8639,5,1,18,3,4,6,3,3,2,2,2,2,4,4
"2328",1,25,4,4,28,3,6,1,2,2,2,9,3,2,8639,8,1,18,3,4,6,3,3,2,2,2,2,4,4
"2329",1,25,4,4,28,3,2,1,2,2,2,9,3,2,8639,2,1,18,3,4,6,3,3,2,2,2,2,4,4
"2330",1,25,4,4,28,3,6,1,2,2,2,9,3,2,8639,8,1,18,3,4,6,3,3,2,2,2,2,4,4
"2331",1,36,4,3,6,3,2,1,2,2,2,9,3,2,8639,2,1,18,3,4,6,3,3,2,2,2,2,4,4
"2332",1,36,4,3,6,3,3,1,2,2,2,9,3,2,8639,5,1,18,3,4,6,3,3,2,2,2,2,4,4
"2333",1,30,4,1,9,3,1,3,2,3,2,2,4,2,6347,0,3,19,3,4,12,2,1,11,9,4,7,10,1
"2334",2,47,1,3,29,4,2,1,2,3,2,2,4,2,6347,0,3,19,3,4,12,2,1,11,9,4,7,10,1
"2335",1,30,4,1,9,3,4,3,2,3,2,2,4,2,6347,0,3,19,3,4,12,2,1,11,9,4,7,10,1
"2336",2,47,1,3,29,4,6,1,2,3,2,2,4,2,6347,0,3,19,3,4,12,2,1,11,9,4,7,10,1
"2337",1,30,4,1,9,3,1,3,2,3,2,2,4,2,6347,0,3,19,3,4,12,2,1,11,9,4,7,10,1
"2338",1,30,4,1,9,3,4,3,2,3,2,2,4,2,6347,0,3,19,3,4,12,2,1,11,9,4,7,2,1
"2339",2,47,1,3,29,4,2,1,2,3,2,2,4,2,6347,0,3,19,3,4,12,2,1,11,9,4,7,10,1
"2340",2,47,1,3,29,4,6,1,2,3,2,2,4,2,6347,0,3,19,3,4,12,2,1,11,9,4,7,10,1
"2341",1,30,4,1,9,3,1,3,2,3,2,2,4,2,6347,0,3,19,3,4,12,2,1,11,9,4,7,10,1
"2342",2,47,1,3,29,4,2,1,2,3,2,2,4,2,6347,0,3,19,3,4,12,2,1,11,9,4,7,10,1
"2343",1,30,4,1,9,3,4,3,2,3,2,2,4,2,6347,0,3,19,3,4,12,2,1,11,9,4,7,10,1
"2344",2,47,1,3,29,4,6,1,2,3,2,2,4,2,6347,0,3,19,3,4,12,2,1,11,9,4,7,10,1
"2345",1,30,4,1,9,3,1,3,2,3,2,2,4,2,6347,0,3,19,3,4,12,2,1,11,9,4,7,10,1
"2346",1,30,4,1,9,3,4,3,2,3,2,2,4,2,6347,0,3,19,3,4,12,2,1,11,9,4,7,2,1
"2347",2,47,1,3,29,4,2,1,2,3,2,2,4,2,6347,0,3,19,3,4,12,2,1,11,9,4,7,10,1
"2348",2,47,1,3,29,4,6,1,2,3,2,2,4,2,6347,0,3,19,3,4,12,2,1,11,9,4,7,10,1
"2349",2,32,4,3,9,3,4,1,1,3,1,3,1,4,4200,7,1,22,3,1,10,2,4,5,4,0,4,3,2
"2350",1,35,4,3,22,3,2,1,1,3,1,3,1,4,4200,7,1,22,3,1,10,2,4,5,4,0,4,3,2
"2351",2,32,4,3,9,3,4,1,1,3,1,3,1,4,4200,1,1,22,3,1,10,2,4,5,4,0,4,3,2
"2352",1,35,4,3,22,3,5,1,1,3,1,3,1,4,4200,1,1,22,3,1,10,2,4,5,4,0,4,3,2
"2353",2,32,4,3,9,3,4,1,1,3,1,3,1,4,4200,7,1,22,4,1,10,2,4,5,4,0,4,3,2
"2354",2,32,4,3,9,3,4,1,1,3,1,3,1,4,4200,1,1,22,4,1,10,2,4,5,4,0,4,3,2
"2355",1,35,4,3,22,3,2,1,1,3,1,3,1,4,4200,7,1,22,4,1,10,2,4,5,4,0,4,3,2
"2356",1,35,4,3,22,3,5,1,1,3,1,3,1,4,4200,1,1,22,4,1,10,2,4,5,4,0,4,3,2
"2357",2,32,4,3,9,3,4,1,1,3,1,3,1,4,4200,7,1,22,3,1,10,2,4,5,4,0,4,3,2
"2358",1,35,4,3,22,3,2,1,1,3,1,3,1,4,4200,7,1,22,3,1,10,2,4,5,4,0,4,3,2
"2359",2,32,4,3,9,3,4,1,1,3,1,3,1,4,4200,1,1,22,3,1,10,2,4,5,4,0,4,3,2
"2360",1,35,4,3,22,3,5,1,1,3,1,3,1,4,4200,1,1,22,3,1,10,2,4,5,4,0,4,3,2
"2361",2,32,4,3,9,3,4,1,1,3,1,3,1,4,4200,7,1,22,4,1,10,2,4,5,4,0,4,3,2
"2362",2,32,4,3,9,3,5,1,1,3,1,3,1,4,4200,1,1,22,4,1,10,2,4,5,4,0,4,3,2
"2363",1,35,4,3,22,3,2,1,1,3,1,3,1,4,4200,7,1,22,4,1,10,2,4,5,4,0,4,3,2
"2364",1,35,4,3,22,3,5,1,1,3,1,3,1,4,4200,1,1,22,4,1,10,2,4,5,4,0,4,3,2
"2365",1,45,4,3,29,3,4,3,2,3,1,8,4,4,3452,5,1,13,3,2,9,2,2,6,5,0,3,2,5
"2366",1,26,3,3,1,3,2,1,2,3,1,8,4,4,3452,5,1,13,3,2,9,2,2,6,5,0,3,2,5
"2367",1,26,3,3,1,3,2,1,2,3,1,8,4,4,3452,2,1,13,4,2,9,2,2,6,5,0,3,2,5
"2368",1,45,4,3,29,3,6,3,2,3,1,8,4,4,3452,4,1,13,3,2,9,2,2,6,5,0,3,2,5
"2369",1,26,3,3,1,3,2,1,2,3,1,8,4,4,3452,5,1,13,3,2,9,2,2,6,5,0,3,2,5
"2370",1,26,3,3,1,3,2,1,2,3,1,8,4,4,3452,2,1,13,3,2,9,2,2,6,5,0,3,2,5
"2371",1,45,4,3,29,3,4,3,2,3,1,8,4,4,3452,5,1,13,3,2,9,2,2,6,5,0,3,2,5
"2372",1,45,4,3,29,3,6,3,2,3,1,8,4,4,3452,4,1,13,3,2,9,2,2,6,5,0,3,2,5
"2373",1,45,4,3,29,3,4,3,2,3,1,8,4,4,3452,5,1,13,3,2,9,2,2,6,5,0,3,2,5
"2374",1,26,3,3,1,3,2,1,2,3,1,8,4,4,3452,5,1,13,3,2,9,2,2,6,5,0,3,2,5
"2375",1,26,3,3,1,3,2,1,2,3,1,8,4,4,3452,2,1,13,4,2,9,2,2,6,5,0,3,2,5
"2376",1,45,4,3,29,3,6,3,2,3,1,8,4,4,3452,4,1,13,3,2,9,2,2,6,5,0,3,2,5
"2377",1,26,3,3,1,3,2,1,2,3,1,8,4,4,3452,5,1,13,3,2,9,2,2,6,5,0,3,2,5
"2378",1,26,3,3,1,3,2,1,2,3,1,8,4,4,3452,2,1,13,3,2,9,2,2,6,5,0,3,2,5
"2379",1,45,4,3,29,3,4,3,2,3,1,8,4,4,3452,5,1,13,3,2,9,2,2,6,5,0,3,2,5
"2380",1,38,4,3,3,5,6,4,1,3,2,8,3,4,4317,3,3,20,4,2,19,2,3,3,2,2,2,4,2
"2381",1,50,4,3,4,1,2,1,1,3,2,8,3,4,4317,3,3,20,3,2,19,2,3,3,2,2,2,4,2
"2382",1,38,4,3,3,5,2,4,1,3,2,8,3,4,4317,2,3,20,4,2,19,2,3,3,2,2,2,4,2
"2383",1,50,4,3,4,1,2,1,1,3,2,8,3,4,4317,3,3,20,3,2,19,2,3,3,2,2,2,4,2
"2384",1,38,4,3,3,5,6,4,1,3,2,8,3,4,4317,3,3,20,4,2,19,2,3,3,2,2,2,4,2
"2385",1,38,4,3,3,5,2,4,1,3,2,8,3,4,4317,2,3,20,4,2,19,2,3,3,2,2,2,4,2
"2386",1,50,4,3,4,1,2,1,1,3,2,8,3,4,4317,3,3,20,4,2,19,2,3,3,2,2,2,4,2
"2387",1,50,4,3,4,1,2,1,1,3,2,8,3,4,4317,3,3,20,4,2,19,2,3,3,2,2,2,4,2
"2388",1,38,4,3,3,5,6,4,1,3,2,8,3,4,4317,3,3,20,4,2,19,2,3,3,2,2,2,4,2
"2389",1,50,4,3,4,1,2,1,1,3,2,8,3,4,4317,3,3,20,3,2,19,2,3,3,2,2,2,4,2
"2390",1,38,4,3,3,5,2,4,1,3,2,8,3,4,4317,2,3,20,4,2,19,2,3,3,2,2,2,4,2
"2391",1,50,4,3,4,1,2,1,1,3,2,8,3,4,4317,3,3,20,3,2,19,2,3,3,2,2,2,4,2
"2392",1,38,4,3,3,5,6,4,1,3,1,2,2,2,2143,0,1,13,3,2,19,2,3,3,2,2,2,4,5
"2393",1,50,4,3,4,1,2,1,1,3,2,8,3,4,4317,3,3,20,4,2,19,2,3,3,2,2,2,4,2
"2394",1,50,4,3,4,1,2,1,1,3,2,8,3,4,4317,3,3,20,4,2,19,2,3,3,2,2,2,4,2
"2395",1,30,4,3,18,3,2,1,1,3,1,8,3,4,2632,1,1,14,3,3,5,4,2,5,4,0,4,5,5
"2396",1,42,4,4,1,1,2,1,1,3,1,8,3,4,2632,1,1,14,3,3,5,4,2,5,4,0,4,5,5
"2397",1,42,4,4,1,1,2,1,1,3,1,8,3,4,2632,2,1,14,3,3,5,4,2,5,4,0,4,5,5
"2398",1,30,4,3,18,3,4,1,1,3,1,8,3,4,2632,3,1,14,3,3,5,4,2,5,4,0,4,5,5
"2399",1,30,4,3,18,3,2,1,1,3,1,8,3,4,2632,1,1,14,3,3,5,4,2,5,4,0,4,5,5
